117.35145132	39.06597500	187.887	0.29162	-1.21869
117.35145132	39.06597500	187.887	0.29215	-1.21151
117.35145132	39.06597500	187.891	0.29320	-1.21370
117.35145132	39.06597500	187.892	0.29311	-1.21737
117.35145133	39.06597500	187.892	0.29566	-1.20995
117.35145133	39.06597501	187.891	0.29340	-1.21036
117.35145133	39.06597501	187.891	0.29396	-1.21053
117.35145133	39.06597501	187.891	0.29640	-1.21238
117.35145133	39.06597501	187.889	0.29636	-1.21363
117.35145133	39.06597501	187.889	0.29678	-1.21347
117.35145133	39.06597501	187.890	0.29611	-1.21411
117.35145133	39.06597501	187.889	0.29592	-1.21355
117.35145133	39.06597500	187.888	0.29616	-1.21314
117.35145134	39.06597500	187.889	0.29569	-1.21377
117.35145134	39.06597500	187.888	0.29525	-1.21318
117.35145134	39.06597500	187.891	0.29547	-1.21450
117.35145134	39.06597500	187.890	0.29570	-1.21348
117.35145134	39.06597500	187.890	0.29620	-1.21273
117.35145133	39.06597500	187.889	0.29405	-1.20907
117.35145133	39.06597500	187.890	0.29425	-1.20839
117.35145133	39.06597500	187.891	0.29182	-1.20965
117.35145133	39.06597497	187.891	0.29286	-1.18531
117.35145132	39.06597492	187.880	0.29316	-1.17449
117.35145130	39.06597480	187.880	0.28848	-1.15078
117.35145117	39.06597407	187.841	0.27836	-1.07793
117.35145103	39.06597326	187.801	0.26972	-1.05536
117.35145045	39.06596986	187.629	0.22653	-1.03848
117.35144930	39.06596367	187.381	0.27043	-1.02818
117.35144877	39.06596075	187.293	0.29399	-1.04998
117.35144819	39.06595751	187.197	0.32292	-1.10879
117.35144675	39.06594848	186.943	0.36110	-1.19028
117.35144490	39.06593612	186.797	0.51429	-1.11300
117.35144421	39.06593168	186.858	0.52937	-1.03920
117.35144367	39.06592822	186.920	0.48948	-0.95454
117.35144308	39.06592461	186.957	0.52026	-0.95739
117.35144248	39.06592085	187.023	0.51489	-0.99931
117.35144185	39.06591699	187.113	0.52837	-1.02310
117.35144119	39.06591302	187.235	0.52665	-0.97672
117.35144075	39.06591031	187.322	0.44184	-1.12727
117.35143825	39.06589485	187.852	0.52125	-1.15716
117.35143441	39.06587348	188.646	0.43378	-0.99138
117.35143247	39.06586379	188.971	0.35706	-0.99901
117.35143075	39.06585548	189.117	0.33972	-1.05545
117.35142863	39.06584520	189.230	0.19013	-1.03769
117.35142828	39.06584346	189.235	0.18897	-1.05449
117.35142494	39.06582742	189.374	0.37006	-0.84945
117.35142017	39.06580464	189.483	0.50255	-1.17816
117.35141807	39.06579483	189.527	0.46802	-1.19633
117.35141635	39.06578686	189.558	0.52703	-1.00272
117.35141504	39.06578077	189.627	0.58439	-0.92136
117.35141370	39.06577462	189.692	0.60508	-1.01486
117.35141235	39.06576843	189.784	0.56998	-1.04821
117.35141096	39.06576218	189.839	0.65626	-0.99035
117.35140905	39.06575369	189.932	0.72120	-1.08016
117.35140762	39.06574722	190.023	0.64580	-1.07753
117.35140614	39.06574068	190.105	0.67141	-1.12270
117.35140462	39.06573409	190.186	0.69908	-1.04557
117.35140309	39.06572739	190.228	0.66500	-1.01904
117.35139890	39.06570909	190.288	0.68509	-1.05543
117.35138919	39.06566619	190.056	0.51058	-1.27111
117.35138478	39.06564627	189.876	0.49319	-1.21117
117.35138367	39.06564119	189.846	0.48258	-1.16759
117.35138201	39.06563351	189.790	0.47387	-1.18136
117.35138086	39.06562836	189.739	0.53364	-1.17963
117.35137971	39.06562316	189.698	0.50037	-1.08739
117.35137914	39.06562054	189.679	0.48660	-1.04798
117.35137683	39.06560996	189.587	0.46028	-1.01708
117.35137099	39.06558261	189.368	0.40918	-1.20073
117.35136568	39.06555681	189.154	0.30246	-1.11421
117.35136212	39.06553910	189.012	0.32257	-0.98651
117.35136093	39.06553311	188.969	0.26439	-1.05278
117.35135730	39.06551490	188.815	0.28306	-1.03899
117.35135545	39.06550569	188.746	0.36919	-0.93374
117.35135421	39.06549947	188.720	0.31759	-0.98606
117.35135358	39.06549635	188.714	0.35450	-0.96843
117.35135233	39.06549005	188.716	0.38720	-0.98767
117.35134912	39.06547404	188.659	0.57462	-0.85053
117.35134782	39.06546753	188.644	0.57407	-0.85744
117.35134588	39.06545768	188.639	0.58736	-0.76327
117.35134458	39.06545101	188.632	0.51159	-0.98268
117.35134263	39.06544088	188.630	0.50392	-1.00368
117.35134001	39.06542723	188.600	0.43777	-1.01258
117.35133734	39.06541342	188.583	0.56305	-0.80494
117.35133531	39.06540292	188.581	0.64573	-0.95238
117.35133462	39.06539940	188.570	0.71705	-0.99783
117.35133188	39.06538523	188.528	0.74238	-1.04066
117.35132638	39.06535648	188.501	0.66921	-1.16285
117.35132499	39.06534924	188.501	0.67993	-1.23157
117.35132083	39.06532747	188.494	0.67661	-1.07002
117.35131670	39.06530566	188.464	0.49305	-1.34158
117.35131120	39.06527661	188.470	0.43580	-1.21168
117.35130353	39.06523671	188.720	0.49061	-1.01041
117.35130066	39.06522222	188.802	0.54395	-1.21455
117.35129849	39.06521136	188.859	0.54958	-1.23868
117.35129634	39.06520052	188.932	0.48505	-1.13081
117.35129488	39.06519330	188.978	0.50952	-1.12749
117.35128829	39.06516089	189.108	0.53818	-1.35809
117.35127951	39.06511778	189.113	0.75061	-1.23489
117.35127661	39.06510341	189.110	0.63271	-1.25819
117.35127442	39.06509263	189.105	0.51420	-1.28077
117.35127222	39.06508183	189.101	0.40967	-1.32290
117.35127000	39.06507104	189.105	0.56583	-1.13459
117.35126779	39.06506024	189.101	0.53041	-1.13386
117.35126557	39.06504944	189.087	0.63047	-1.21393
117.35126336	39.06503865	189.074	0.63101	-1.19417
117.35125680	39.06500632	188.982	0.50156	-1.25744
117.35124892	39.06496687	188.767	0.44759	-1.31614
117.35124611	39.06495255	188.692	0.45169	-1.23130
117.35124403	39.06494180	188.651	0.38190	-1.07090
117.35124058	39.06492390	188.557	0.42584	-1.04770
117.35123856	39.06491317	188.489	0.28277	-1.06689
117.35123652	39.06490244	188.416	0.39016	-1.23583
117.35123451	39.06489171	188.436	0.49136	-1.19682
117.35123316	39.06488456	188.444	0.47909	-1.21226
117.35122901	39.06486313	188.498	0.84596	-1.13202
117.35122346	39.06483452	188.584	0.94582	-1.10775
117.35122207	39.06482737	188.623	0.97051	-1.09907
117.35122066	39.06482021	188.654	1.02376	-1.18326
117.35121857	39.06480948	188.706	0.82806	-1.09302
117.35121716	39.06480233	188.725	0.83012	-1.08875
117.35121574	39.06479518	188.762	0.77623	-1.11633
117.35121433	39.06478803	188.804	0.73808	-1.30472
117.35121290	39.06478088	188.856	0.80858	-1.26887
117.35121073	39.06477015	188.911	0.79415	-1.28223
117.35120928	39.06476300	188.954	0.84881	-1.30747
117.35120784	39.06475584	188.981	0.67603	-1.43752
117.35120567	39.06474510	189.041	0.63941	-1.36296
117.35120347	39.06473437	189.094	0.55523	-1.27966
117.35120201	39.06472721	189.135	0.50942	-1.31851
117.35119978	39.06471649	189.185	0.53539	-1.26745
117.35118929	39.06466655	189.368	0.63924	-1.24235
117.35118553	39.06464869	189.358	0.62882	-1.18321
117.35118328	39.06463798	189.285	0.61543	-1.23329
117.35118106	39.06462728	189.226	0.56870	-1.27552
117.35117886	39.06461658	189.176	0.54312	-1.22296
117.35117666	39.06460588	189.113	0.51234	-1.29473
117.35117448	39.06459518	189.053	0.49674	-1.32456
117.35117233	39.06458449	188.994	0.53593	-1.15134
117.35116949	39.06457025	188.927	0.54883	-0.99735
117.35116667	39.06455602	188.850	0.61732	-0.85010
117.35116456	39.06454535	188.780	0.66883	-0.97596
117.35115763	39.06450983	188.585	0.73300	-1.10757
117.35115282	39.06448495	188.551	0.80404	-1.16920
117.35115008	39.06447071	188.580	0.68231	-1.31480
117.35114798	39.06446003	188.585	0.60056	-1.34973
117.35114594	39.06444936	188.611	0.49716	-1.16659
117.35114383	39.06443871	188.622	0.63684	-0.92620
117.35114172	39.06442805	188.651	0.67560	-0.97321
117.35113961	39.06441738	188.651	0.70644	-1.29759
117.35113819	39.06441028	188.651	0.75844	-1.35325
117.35113679	39.06440318	188.667	0.70422	-1.28651
117.35113540	39.06439608	188.689	0.62856	-1.14947
117.35113327	39.06438542	188.703	0.69381	-1.31772
117.35113188	39.06437829	188.707	0.64496	-1.27578
117.35113049	39.06437115	188.727	0.70718	-1.34170
117.35112424	39.06433899	188.770	0.63096	-1.45065
117.35111590	39.06429613	188.714	0.48303	-1.22715
117.35111312	39.06428186	188.696	0.48123	-1.28452
117.35111036	39.06426759	188.655	0.47333	-1.23199
117.35110829	39.06425689	188.625	0.39447	-1.10637
117.35110624	39.06424620	188.590	0.46581	-1.13035
117.35110420	39.06423553	188.553	0.34094	-1.22783
117.35110216	39.06422488	188.521	0.33409	-1.28192
117.35110148	39.06422133	188.506	0.33529	-1.22919
117.35110081	39.06421779	188.500	0.32127	-1.16450
117.35109812	39.06420360	188.480	0.25862	-1.07081
117.35109541	39.06418943	188.470	0.40083	-1.31803
117.35109339	39.06417880	188.525	0.32180	-1.25085
117.35109204	39.06417171	188.551	0.32167	-1.21205
117.35109136	39.06416816	188.565	0.36449	-1.26706
117.35108585	39.06413968	188.671	0.45262	-1.30860
117.35108101	39.06411474	188.766	0.43937	-0.95987
117.35107603	39.06408986	188.866	0.89353	-1.17448
117.35107107	39.06406509	188.950	0.72398	-1.08789
117.35106535	39.06403682	189.138	0.47735	-1.32777
117.35106100	39.06401606	189.520	0.67253	-1.52551
117.35105735	39.06399919	189.870	0.63433	-1.54785
117.35105073	39.06397011	190.881	0.27278	-1.43533
117.35104997	39.06396700	191.005	0.31208	-1.39148
117.35104844	39.06396084	191.204	0.34992	-1.41917
117.35104689	39.06395478	191.411	0.49180	-1.51637
117.35104532	39.06394883	191.617	0.55802	-1.94492
117.35103995	39.06392898	192.294	0.69162	-1.67325
117.35103845	39.06392359	192.494	0.65826	-1.66276
117.35103475	39.06391072	192.922	0.63834	-1.70969
117.35103190	39.06390105	193.261	0.67969	-1.71358
117.35103050	39.06389639	193.412	0.70209	-1.65692
117.35102982	39.06389411	193.503	0.65491	-1.60121
117.35102914	39.06389185	193.591	0.61911	-1.63049
117.35102847	39.06388962	193.669	0.58318	-1.74392
117.35102390	39.06387490	194.085	0.57634	-1.83316
117.35101968	39.06386174	194.401	0.52691	-1.73400
117.35101850	39.06385828	194.499	0.49604	-1.76039
117.35101349	39.06384376	194.935	0.37758	-1.68054
117.35101129	39.06383760	195.103	0.40122	-1.59937
117.35101075	39.06383607	195.149	0.39158	-1.59961
117.35100695	39.06382544	195.378	0.33971	-1.52750
117.35100371	39.06381642	195.493	0.25985	-1.51462
117.35099988	39.06380592	195.594	0.28116	-1.53004
117.35099348	39.06378776	195.543	0.19511	-1.46654
117.35099136	39.06378169	195.463	0.24758	-1.51727
117.35098926	39.06377561	195.363	0.21354	-1.45969
117.35098768	39.06377105	195.278	0.24540	-1.40540
117.35098340	39.06375902	195.017	0.31973	-1.31036
117.35097869	39.06374548	194.623	0.42061	-1.01185
117.35097666	39.06373944	194.335	0.42338	-0.99217
117.35097474	39.06373335	194.054	0.46731	-1.10154
117.35097331	39.06372879	193.804	0.53788	-1.25275
117.35097146	39.06372270	193.515	0.55931	-1.36277
117.35096920	39.06371506	193.149	0.53351	-1.39745
117.35096698	39.06370740	192.720	0.65371	-1.32293
117.35096568	39.06370280	192.480	0.62769	-1.25480
117.35096440	39.06369818	192.214	0.59504	-1.30277
117.35096315	39.06369355	191.970	0.58994	-1.28236
117.35096193	39.06368893	191.745	0.56557	-1.28598
117.35096112	39.06368584	191.605	0.60200	-1.32594
117.35095763	39.06367189	191.047	0.58440	-1.37615
117.35095360	39.06365477	190.541	0.57633	-1.24681
117.35095253	39.06365009	190.441	0.57636	-1.26708
117.35095104	39.06364387	190.348	0.63166	-1.32201
117.35094993	39.06363920	190.281	0.57161	-1.34561
117.35094920	39.06363609	190.238	0.56449	-1.36328
117.35094810	39.06363141	190.153	0.58037	-1.37347
117.35094736	39.06362829	190.105	0.61470	-1.35508
117.35094628	39.06362361	190.038	0.58193	-1.32264
