  longitude ,  latitude ,high;roll,yaw,pitch;n_vel,e_vel,u_vel;angleSpeedx_y_z;lineAccx_y_z;speed,steeringAngle
118.81051246,31.89291572,9.22;0.53,266.12,0.00;-0.34,-5.52,0.13;-0.43,0.22,0.05;0.26,0.12,9.47;5.74,2.00
118.81051246,31.89291572,9.22;0.53,266.12,0.00;-0.34,-5.52,0.13;-0.43,0.22,0.05;0.26,0.12,9.47;5.76,1.90
118.81051246,31.89291572,9.22;0.53,266.12,0.00;-0.34,-5.52,0.13;-0.43,0.22,0.05;0.26,0.12,9.47;5.75,1.90
118.81051246,31.89291572,9.22;0.53,266.12,0.00;-0.34,-5.52,0.13;-0.43,0.22,0.05;0.26,0.12,9.47;5.74,1.80
118.81051246,31.89291572,9.22;0.53,266.12,0.00;-0.34,-5.52,0.13;-0.43,0.22,0.05;0.26,0.12,9.47;5.75,1.70
118.81051246,31.89291572,9.22;0.53,266.12,0.00;-0.34,-5.52,0.13;-0.19,-0.37,0.34;-0.39,0.16,9.33;5.75,2.20
118.81047173,31.89291362,9.28;0.61,265.86,0.16;-0.41,-5.52,0.08;-3.79,-1.28,-0.20;0.00,-1.10,10.05;5.75,2.10
118.81047173,31.89291362,9.28;0.61,265.86,0.16;-0.41,-5.52,0.08;-3.79,-1.28,-0.20;0.00,-1.10,10.05;5.72,1.80
118.81047173,31.89291362,9.28;0.61,265.86,0.16;-0.41,-5.52,0.08;-3.79,-1.28,-0.20;0.00,-1.10,10.05;5.72,1.50
118.81047173,31.89291362,9.28;0.61,265.86,0.16;-0.41,-5.52,0.08;-3.79,-1.28,-0.20;0.00,-1.10,10.05;5.73,1.20
118.81047173,31.89291362,9.28;0.61,265.86,0.16;-0.41,-5.52,0.08;-3.79,-1.28,-0.20;0.00,-1.10,10.05;5.71,0.90
118.81047173,31.89291362,9.28;0.61,265.86,0.16;-0.41,-5.52,0.08;-3.79,-1.28,-0.20;0.00,-1.10,10.05;5.78,0.80
118.81047173,31.89291362,9.28;0.61,265.86,0.16;-0.41,-5.52,0.08;-3.79,-1.28,-0.20;0.00,-1.10,10.05;5.78,0.80
118.81047173,31.89291362,9.28;0.61,265.86,0.16;-0.41,-5.52,0.08;-3.79,-1.28,-0.20;0.00,-1.10,10.05;5.77,1.50
118.81047173,31.89291362,9.28;0.61,265.86,0.16;-0.41,-5.52,0.08;-3.79,-1.28,-0.20;0.00,-1.10,10.05;5.80,1.70
118.81047173,31.89291362,9.28;0.61,265.86,0.16;-0.41,-5.52,0.08;-3.79,-1.28,-0.20;0.00,-1.10,10.05;5.82,1.80
118.81047173,31.89291362,9.28;0.61,265.86,0.16;-0.41,-5.52,0.08;-3.79,-1.28,-0.20;0.00,-1.10,10.05;5.82,1.70
118.81047173,31.89291362,9.28;0.61,265.86,0.16;-0.41,-5.52,0.08;-3.79,-1.28,-0.20;0.00,-1.10,10.05;5.83,1.70
118.81047173,31.89291362,9.28;0.61,265.86,0.16;-0.41,-5.52,0.08;-3.79,-1.28,-0.20;0.00,-1.10,10.05;5.84,1.70
118.81047173,31.89291362,9.28;0.61,265.86,0.16;-0.41,-5.52,0.08;-4.68,-8.45,-0.30;-0.25,-0.88,1.38;5.84,1.70
118.81042707,31.89291118,9.37;0.22,265.74,0.35;-0.40,-5.92,0.11;0.05,-1.23,0.50;-0.21,1.11,9.31;6.07,1.10
118.81042707,31.89291118,9.37;0.22,265.74,0.35;-0.40,-5.92,0.11;0.05,-1.23,0.50;-0.21,1.11,9.31;6.09,1.30
118.81042707,31.89291118,9.37;0.22,265.74,0.35;-0.40,-5.92,0.11;0.05,-1.23,0.50;-0.21,1.11,9.31;6.10,1.60
118.81042707,31.89291118,9.37;0.22,265.74,0.35;-0.40,-5.92,0.11;0.05,-1.23,0.50;-0.21,1.11,9.31;6.13,1.90
118.81042707,31.89291118,9.37;0.22,265.74,0.35;-0.40,-5.92,0.11;0.05,-1.23,0.50;-0.21,1.11,9.31;6.15,2.10
118.81042707,31.89291118,9.37;0.22,265.74,0.35;-0.40,-5.92,0.11;0.05,-1.23,0.50;-0.21,1.11,9.31;6.19,2.30
118.81042707,31.89291118,9.37;0.22,265.74,0.35;-0.40,-5.92,0.11;0.05,-1.23,0.50;-0.21,1.11,9.31;6.22,2.60
118.81042707,31.89291118,9.37;0.22,265.74,0.35;-0.40,-5.92,0.11;0.05,-1.23,0.50;-0.21,1.11,9.31;6.22,1.80
118.81042707,31.89291118,9.37;0.22,265.74,0.35;-0.40,-5.92,0.11;0.05,-1.23,0.50;-0.21,1.11,9.31;6.47,1.90
118.81042707,31.89291118,9.37;0.22,265.74,0.35;-0.40,-5.92,0.11;0.05,-1.23,0.50;-0.21,1.11,9.31;6.49,2.10
118.81042707,31.89291118,9.37;0.22,265.74,0.35;-0.40,-5.92,0.11;0.05,-1.23,0.50;-0.21,1.11,9.31;6.52,2.20
118.81042707,31.89291118,9.37;0.22,265.74,0.35;-0.40,-5.92,0.11;0.05,-1.23,0.50;-0.21,1.11,9.31;6.55,2.40
118.81042707,31.89291118,9.37;0.22,265.74,0.35;-0.40,-5.92,0.11;0.05,-1.23,0.50;-0.21,1.11,9.31;6.56,2.40
118.81042707,31.89291118,9.37;0.22,265.74,0.35;-0.40,-5.92,0.11;0.05,-1.23,0.50;-0.21,1.11,9.31;6.58,2.40
118.81042707,31.89291118,9.37;0.22,265.74,0.35;-0.40,-5.92,0.11;-1.24,-0.48,0.64;0.20,1.27,10.58;6.58,2.40
118.81038072,31.89290837,9.45;0.22,265.49,0.61;-0.47,-6.63,0.13;0.88,0.08,0.31;-0.03,1.21,10.84;6.88,2.20
118.81038072,31.89290837,9.45;0.22,265.49,0.61;-0.47,-6.63,0.13;0.88,0.08,0.31;-0.03,1.21,10.84;6.90,2.30
118.81038072,31.89290837,9.45;0.22,265.49,0.61;-0.47,-6.63,0.13;0.88,0.08,0.31;-0.03,1.21,10.84;6.92,2.30
118.81038072,31.89290837,9.45;0.22,265.49,0.61;-0.47,-6.63,0.13;0.88,0.08,0.31;-0.03,1.21,10.84;6.94,2.20
118.81038072,31.89290837,9.45;0.22,265.49,0.61;-0.47,-6.63,0.13;0.88,0.08,0.31;-0.03,1.21,10.84;6.95,2.10
118.81038072,31.89290837,9.45;0.22,265.49,0.61;-0.47,-6.63,0.13;0.88,0.08,0.31;-0.03,1.21,10.84;6.97,2.00
118.81038072,31.89290837,9.45;0.22,265.49,0.61;-0.47,-6.63,0.13;0.88,0.08,0.31;-0.03,1.21,10.84;6.97,1.80
118.81038072,31.89290837,9.45;0.22,265.49,0.61;-0.47,-6.63,0.13;0.88,0.08,0.31;-0.03,1.21,10.84;7.27,1.80
118.81038072,31.89290837,9.45;0.22,265.49,0.61;-0.47,-6.63,0.13;0.88,0.08,0.31;-0.03,1.21,10.84;7.30,1.60
118.81038072,31.89290837,9.45;0.22,265.49,0.61;-0.47,-6.63,0.13;0.88,0.08,0.31;-0.03,1.21,10.84;7.32,1.50
118.81038072,31.89290837,9.45;0.22,265.49,0.61;-0.47,-6.63,0.13;0.88,0.08,0.31;-0.03,1.21,10.84;7.34,1.40
118.81038072,31.89290837,9.45;0.22,265.49,0.61;-0.47,-6.63,0.13;0.88,0.08,0.31;-0.03,1.21,10.84;7.36,1.40
118.81038072,31.89290837,9.45;0.22,265.49,0.61;-0.47,-6.63,0.13;0.88,0.08,0.31;-0.03,1.21,10.84;7.38,1.40
118.81038072,31.89290837,9.45;0.22,265.49,0.61;-0.47,-6.63,0.13;0.53,0.31,0.38;-0.09,0.77,10.24;7.40,1.50
118.81032542,31.89290464,9.56;0.47,265.24,0.54;-0.54,-7.14,0.22;-1.98,1.66,0.34;-0.02,-0.01,10.20;7.40,1.30
118.81032542,31.89290464,9.56;0.47,265.24,0.54;-0.54,-7.14,0.22;-1.98,1.66,0.34;-0.02,-0.01,10.20;7.45,1.30
118.81032542,31.89290464,9.56;0.47,265.24,0.54;-0.54,-7.14,0.22;-1.98,1.66,0.34;-0.02,-0.01,10.20;7.45,1.40
118.81032542,31.89290464,9.56;0.47,265.24,0.54;-0.54,-7.14,0.22;-1.98,1.66,0.34;-0.02,-0.01,10.20;7.46,1.40
118.81032542,31.89290464,9.56;0.47,265.24,0.54;-0.54,-7.14,0.22;-1.98,1.66,0.34;-0.02,-0.01,10.20;7.44,1.50
118.81032542,31.89290464,9.56;0.47,265.24,0.54;-0.54,-7.14,0.22;-1.98,1.66,0.34;-0.02,-0.01,10.20;7.44,1.60
118.81032542,31.89290464,9.56;0.47,265.24,0.54;-0.54,-7.14,0.22;-1.98,1.66,0.34;-0.02,-0.01,10.20;7.43,1.60
118.81032542,31.89290464,9.56;0.47,265.24,0.54;-0.54,-7.14,0.22;-1.98,1.66,0.34;-0.02,-0.01,10.20;7.36,1.60
118.81032542,31.89290464,9.56;0.47,265.24,0.54;-0.54,-7.14,0.22;-1.98,1.66,0.34;-0.02,-0.01,10.20;7.34,1.60
118.81032542,31.89290464,9.56;0.47,265.24,0.54;-0.54,-7.14,0.22;-1.98,1.66,0.34;-0.02,-0.01,10.20;7.34,1.50
118.81032542,31.89290464,9.56;0.47,265.24,0.54;-0.54,-7.14,0.22;-1.98,1.66,0.34;-0.02,-0.01,10.20;7.33,1.40
118.81032542,31.89290464,9.56;0.47,265.24,0.54;-0.54,-7.14,0.22;-1.98,1.66,0.34;-0.02,-0.01,10.20;7.31,1.40
118.81032542,31.89290464,9.56;0.47,265.24,0.54;-0.54,-7.14,0.22;-1.98,1.66,0.34;-0.02,-0.01,10.20;7.29,1.40
118.81032542,31.89290464,9.56;0.47,265.24,0.54;-0.54,-7.14,0.22;0.27,-0.77,0.04;0.05,-0.78,8.46;7.28,1.40
118.81032542,31.89290464,9.56;0.47,265.24,0.54;-0.54,-7.14,0.22;-5.31,-0.75,0.26;0.22,-0.62,8.99;7.28,1.40
118.81027370,31.89290091,9.70;0.67,265.12,0.09;-0.53,-6.82,0.21;-5.31,-0.75,0.26;0.22,-0.62,8.99;7.10,1.40
118.81027370,31.89290091,9.70;0.67,265.12,0.09;-0.53,-6.82,0.21;-5.31,-0.75,0.26;0.22,-0.62,8.99;7.09,1.40
118.81027370,31.89290091,9.70;0.67,265.12,0.09;-0.53,-6.82,0.21;-5.31,-0.75,0.26;0.22,-0.62,8.99;7.08,1.50
118.81027370,31.89290091,9.70;0.67,265.12,0.09;-0.53,-6.82,0.21;-5.31,-0.75,0.26;0.22,-0.62,8.99;7.07,1.50
118.81027370,31.89290091,9.70;0.67,265.12,0.09;-0.53,-6.82,0.21;-5.31,-0.75,0.26;0.22,-0.62,8.99;7.05,1.50
118.81027370,31.89290091,9.70;0.67,265.12,0.09;-0.53,-6.82,0.21;-5.31,-0.75,0.26;0.22,-0.62,8.99;7.04,1.50
118.81027370,31.89290091,9.70;0.67,265.12,0.09;-0.53,-6.82,0.21;-5.31,-0.75,0.26;0.22,-0.62,8.99;7.04,1.50
118.81027370,31.89290091,9.70;0.67,265.12,0.09;-0.53,-6.82,0.21;-5.31,-0.75,0.26;0.22,-0.62,8.99;6.86,1.10
118.81027370,31.89290091,9.70;0.67,265.12,0.09;-0.53,-6.82,0.21;-5.31,-0.75,0.26;0.22,-0.62,8.99;6.86,0.90
118.81027370,31.89290091,9.70;0.67,265.12,0.09;-0.53,-6.82,0.21;-5.31,-0.75,0.26;0.22,-0.62,8.99;6.83,0.80
118.81027370,31.89290091,9.70;0.67,265.12,0.09;-0.53,-6.82,0.21;-5.31,-0.75,0.26;0.22,-0.62,8.99;6.83,0.80
118.81027370,31.89290091,9.70;0.67,265.12,0.09;-0.53,-6.82,0.21;-5.31,-0.75,0.26;0.22,-0.62,8.99;6.80,0.90
118.81027370,31.89290091,9.70;0.67,265.12,0.09;-0.53,-6.82,0.21;1.82,-0.96,0.08;0.27,-0.62,10.37;6.78,1.10
118.81027370,31.89290091,9.70;0.67,265.12,0.09;-0.53,-6.82,0.21;0.35,0.39,0.28;0.02,-1.51,9.66;6.75,1.30
118.81022236,31.89289741,9.80;0.88,264.99,-0.10;-0.49,-6.02,0.10;0.35,0.39,0.28;0.02,-1.51,9.66;6.45,1.10
118.81022236,31.89289741,9.80;0.88,264.99,-0.10;-0.49,-6.02,0.10;0.35,0.39,0.28;0.02,-1.51,9.66;6.41,1.20
118.81022236,31.89289741,9.80;0.88,264.99,-0.10;-0.49,-6.02,0.10;0.35,0.39,0.28;0.02,-1.51,9.66;6.39,1.20
118.81022236,31.89289741,9.80;0.88,264.99,-0.10;-0.49,-6.02,0.10;0.35,0.39,0.28;0.02,-1.51,9.66;6.35,1.20
118.81022236,31.89289741,9.80;0.88,264.99,-0.10;-0.49,-6.02,0.10;0.35,0.39,0.28;0.02,-1.51,9.66;6.32,1.20
118.81022236,31.89289741,9.80;0.88,264.99,-0.10;-0.49,-6.02,0.10;0.35,0.39,0.28;0.02,-1.51,9.66;6.28,1.30
118.81022236,31.89289741,9.80;0.88,264.99,-0.10;-0.49,-6.02,0.10;0.35,0.39,0.28;0.02,-1.51,9.66;6.25,1.40
118.81022236,31.89289741,9.80;0.88,264.99,-0.10;-0.49,-6.02,0.10;0.35,0.39,0.28;0.02,-1.51,9.66;5.84,1.00
118.81022236,31.89289741,9.80;0.88,264.99,-0.10;-0.49,-6.02,0.10;0.35,0.39,0.28;0.02,-1.51,9.66;5.80,1.10
118.81022236,31.89289741,9.80;0.88,264.99,-0.10;-0.49,-6.02,0.10;0.35,0.39,0.28;0.02,-1.51,9.66;5.76,1.20
118.81022236,31.89289741,9.80;0.88,264.99,-0.10;-0.49,-6.02,0.10;0.35,0.39,0.28;0.02,-1.51,9.66;5.72,1.40
118.81022236,31.89289741,9.80;0.88,264.99,-0.10;-0.49,-6.02,0.10;0.35,0.39,0.28;0.02,-1.51,9.66;5.69,1.50
118.81022236,31.89289741,9.80;0.88,264.99,-0.10;-0.49,-6.02,0.10;0.35,0.39,0.28;0.02,-1.51,9.66;5.64,1.70
118.81022236,31.89289741,9.80;0.88,264.99,-0.10;-0.49,-6.02,0.10;-1.05,-1.82,0.20;-0.14,-2.04,9.04;5.62,1.70
118.81022236,31.89289741,9.80;0.88,264.99,-0.10;-0.49,-6.02,0.10;-1.05,-1.82,0.20;-0.14,-2.04,9.04;5.11,1.70
118.81018207,31.89289438,9.91;0.32,264.92,0.02;-0.42,-4.77,0.12;-1.05,-1.82,0.20;-0.14,-2.04,9.04;5.08,1.50
118.81018207,31.89289438,9.91;0.32,264.92,0.02;-0.42,-4.77,0.12;-1.05,-1.82,0.20;-0.14,-2.04,9.04;5.04,1.50
118.81018207,31.89289438,9.91;0.32,264.92,0.02;-0.42,-4.77,0.12;-1.05,-1.82,0.20;-0.14,-2.04,9.04;5.01,1.50
118.81018207,31.89289438,9.91;0.32,264.92,0.02;-0.42,-4.77,0.12;-1.05,-1.82,0.20;-0.14,-2.04,9.04;4.98,1.50
118.81018207,31.89289438,9.91;0.32,264.92,0.02;-0.42,-4.77,0.12;-1.05,-1.82,0.20;-0.14,-2.04,9.04;4.95,1.50
118.81018207,31.89289438,9.91;0.32,264.92,0.02;-0.42,-4.77,0.12;-1.05,-1.82,0.20;-0.14,-2.04,9.04;4.91,1.50
118.81018207,31.89289438,9.91;0.32,264.92,0.02;-0.42,-4.77,0.12;-1.05,-1.82,0.20;-0.14,-2.04,9.04;4.91,1.60
118.81018207,31.89289438,9.91;0.32,264.92,0.02;-0.42,-4.77,0.12;-1.05,-1.82,0.20;-0.14,-2.04,9.04;4.55,1.60
118.81018207,31.89289438,9.91;0.32,264.92,0.02;-0.42,-4.77,0.12;-1.05,-1.82,0.20;-0.14,-2.04,9.04;4.54,1.70
118.81018207,31.89289438,9.91;0.32,264.92,0.02;-0.42,-4.77,0.12;-1.05,-1.82,0.20;-0.14,-2.04,9.04;4.51,1.80
118.81018207,31.89289438,9.91;0.32,264.92,0.02;-0.42,-4.77,0.12;-1.05,-1.82,0.20;-0.14,-2.04,9.04;4.48,2.00
118.81018207,31.89289438,9.91;0.32,264.92,0.02;-0.42,-4.77,0.12;-1.05,-1.82,0.20;-0.14,-2.04,9.04;4.47,2.10
118.81018207,31.89289438,9.91;0.32,264.92,0.02;-0.42,-4.77,0.12;1.95,-3.44,-0.37;-0.30,-0.73,8.89;4.45,2.20
118.81018207,31.89289438,9.91;0.32,264.92,0.02;-0.42,-4.77,0.12;0.50,1.42,0.45;0.73,-0.49,10.96;4.44,2.20
118.81014765,31.89289177,10.00;0.22,264.82,0.66;-0.32,-4.04,0.20;0.50,1.42,0.45;0.73,-0.49,10.96;4.44,1.20
118.81014765,31.89289177,10.00;0.22,264.82,0.66;-0.32,-4.04,0.20;0.50,1.42,0.45;0.73,-0.49,10.96;4.25,1.30
118.81014765,31.89289177,10.00;0.22,264.82,0.66;-0.32,-4.04,0.20;0.50,1.42,0.45;0.73,-0.49,10.96;4.23,1.30
118.81014765,31.89289177,10.00;0.22,264.82,0.66;-0.32,-4.04,0.20;0.50,1.42,0.45;0.73,-0.49,10.96;4.21,1.30
118.81014765,31.89289177,10.00;0.22,264.82,0.66;-0.32,-4.04,0.20;0.50,1.42,0.45;0.73,-0.49,10.96;4.19,1.20
118.81014765,31.89289177,10.00;0.22,264.82,0.66;-0.32,-4.04,0.20;0.50,1.42,0.45;0.73,-0.49,10.96;4.18,1.10
118.81014765,31.89289177,10.00;0.22,264.82,0.66;-0.32,-4.04,0.20;0.50,1.42,0.45;0.73,-0.49,10.96;4.07,1.10
118.81014765,31.89289177,10.00;0.22,264.82,0.66;-0.32,-4.04,0.20;0.50,1.42,0.45;0.73,-0.49,10.96;4.07,1.10
118.81014765,31.89289177,10.00;0.22,264.82,0.66;-0.32,-4.04,0.20;0.50,1.42,0.45;0.73,-0.49,10.96;4.07,0.80
118.81014765,31.89289177,10.00;0.22,264.82,0.66;-0.32,-4.04,0.20;0.50,1.42,0.45;0.73,-0.49,10.96;4.07,0.80
118.81014765,31.89289177,10.00;0.22,264.82,0.66;-0.32,-4.04,0.20;0.50,1.42,0.45;0.73,-0.49,10.96;4.07,0.80
118.81014765,31.89289177,10.00;0.22,264.82,0.66;-0.32,-4.04,0.20;0.50,1.42,0.45;0.73,-0.49,10.96;4.05,0.90
118.81014765,31.89289177,10.00;0.22,264.82,0.66;-0.32,-4.04,0.20;-0.62,-0.24,0.18;0.20,-0.20,10.80;4.05,0.90
118.81014765,31.89289177,10.00;0.22,264.82,0.66;-0.32,-4.04,0.20;0.97,0.28,0.14;-0.16,1.08,9.71;4.05,1.00
118.81014765,31.89289177,10.00;0.22,264.82,0.66;-0.32,-4.04,0.20;0.97,0.28,0.14;-0.16,1.08,9.71;4.05,1.00
118.81011867,31.89288979,10.09;0.30,264.75,0.96;-0.36,-4.01,0.16;0.97,0.28,0.14;-0.16,1.08,9.71;4.18,1.20
118.81011867,31.89288979,10.09;0.30,264.75,0.96;-0.36,-4.01,0.16;0.97,0.28,0.14;-0.16,1.08,9.71;4.20,1.20
118.81011867,31.89288979,10.09;0.30,264.75,0.96;-0.36,-4.01,0.16;0.97,0.28,0.14;-0.16,1.08,9.71;4.22,1.10
118.81011867,31.89288979,10.09;0.30,264.75,0.96;-0.36,-4.01,0.16;0.97,0.28,0.14;-0.16,1.08,9.71;4.24,1.00
118.81011867,31.89288979,10.09;0.30,264.75,0.96;-0.36,-4.01,0.16;0.97,0.28,0.14;-0.16,1.08,9.71;4.26,0.90
118.81011867,31.89288979,10.09;0.30,264.75,0.96;-0.36,-4.01,0.16;0.97,0.28,0.14;-0.16,1.08,9.71;4.29,0.70
118.81011867,31.89288979,10.09;0.30,264.75,0.96;-0.36,-4.01,0.16;0.97,0.28,0.14;-0.16,1.08,9.71;4.31,0.60
118.81011867,31.89288979,10.09;0.30,264.75,0.96;-0.36,-4.01,0.16;0.97,0.28,0.14;-0.16,1.08,9.71;4.31,0.70
118.81011867,31.89288979,10.09;0.30,264.75,0.96;-0.36,-4.01,0.16;0.97,0.28,0.14;-0.16,1.08,9.71;4.55,0.60
118.81011867,31.89288979,10.09;0.30,264.75,0.96;-0.36,-4.01,0.16;0.97,0.28,0.14;-0.16,1.08,9.71;4.58,0.50
118.81011867,31.89288979,10.09;0.30,264.75,0.96;-0.36,-4.01,0.16;0.97,0.28,0.14;-0.16,1.08,9.71;4.59,0.30
118.81011867,31.89288979,10.09;0.30,264.75,0.96;-0.36,-4.01,0.16;3.67,-1.50,0.29;-0.17,1.47,9.69;4.62,0.20
118.81011867,31.89288979,10.09;0.30,264.75,0.96;-0.36,-4.01,0.16;0.92,0.12,0.11;0.06,1.21,10.11;4.64,0.20
118.81011867,31.89288979,10.09;0.30,264.75,0.96;-0.36,-4.01,0.16;0.92,0.12,0.11;0.06,1.21,10.11;4.66,0.20
118.81008393,31.89288704,10.22;0.08,264.68,1.77;-0.45,-4.74,0.22;0.92,0.12,0.11;0.06,1.21,10.11;4.88,0.20
118.81008393,31.89288704,10.22;0.08,264.68,1.77;-0.45,-4.74,0.22;0.92,0.12,0.11;0.06,1.21,10.11;4.90,0.30
118.81008393,31.89288704,10.22;0.08,264.68,1.77;-0.45,-4.74,0.22;0.92,0.12,0.11;0.06,1.21,10.11;4.91,0.20
118.81008393,31.89288704,10.22;0.08,264.68,1.77;-0.45,-4.74,0.22;0.92,0.12,0.11;0.06,1.21,10.11;4.93,0.20
118.81008393,31.89288704,10.22;0.08,264.68,1.77;-0.45,-4.74,0.22;0.92,0.12,0.11;0.06,1.21,10.11;4.96,0.20
118.81008393,31.89288704,10.22;0.08,264.68,1.77;-0.45,-4.74,0.22;0.92,0.12,0.11;0.06,1.21,10.11;4.98,0.30
118.81008393,31.89288704,10.22;0.08,264.68,1.77;-0.45,-4.74,0.22;0.92,0.12,0.11;0.06,1.21,10.11;5.00,0.40
118.81008393,31.89288704,10.22;0.08,264.68,1.77;-0.45,-4.74,0.22;0.92,0.12,0.11;0.06,1.21,10.11;5.00,0.40
118.81008393,31.89288704,10.22;0.08,264.68,1.77;-0.45,-4.74,0.22;0.92,0.12,0.11;0.06,1.21,10.11;5.23,0.60
118.81008393,31.89288704,10.22;0.08,264.68,1.77;-0.45,-4.74,0.22;0.92,0.12,0.11;0.06,1.21,10.11;5.25,0.60
118.81008393,31.89288704,10.22;0.08,264.68,1.77;-0.45,-4.74,0.22;0.92,0.12,0.11;0.06,1.21,10.11;5.28,0.60
118.81008393,31.89288704,10.22;0.08,264.68,1.77;-0.45,-4.74,0.22;0.92,0.12,0.11;0.06,1.21,10.11;5.29,0.60
118.81008393,31.89288704,10.22;0.08,264.68,1.77;-0.45,-4.74,0.22;0.07,0.86,0.40;0.17,1.39,10.42;5.31,0.60
118.81008393,31.89288704,10.22;0.08,264.68,1.77;-0.45,-4.74,0.22;0.04,-1.03,0.22;0.07,1.39,9.80;5.32,0.60
118.81008393,31.89288704,10.22;0.08,264.68,1.77;-0.45,-4.74,0.22;0.04,-1.03,0.22;0.07,1.39,9.80;5.32,0.60
118.81004661,31.89288416,10.38;0.08,264.59,1.92;-0.49,-5.30,0.24;0.04,-1.03,0.22;0.07,1.39,9.80;5.52,0.30
118.81004661,31.89288416,10.38;0.08,264.59,1.92;-0.49,-5.30,0.24;0.04,-1.03,0.22;0.07,1.39,9.80;5.53,0.30
118.81004661,31.89288416,10.38;0.08,264.59,1.92;-0.49,-5.30,0.24;0.04,-1.03,0.22;0.07,1.39,9.80;5.53,0.40
118.81004661,31.89288416,10.38;0.08,264.59,1.92;-0.49,-5.30,0.24;0.04,-1.03,0.22;0.07,1.39,9.80;5.53,0.40
118.81004661,31.89288416,10.38;0.08,264.59,1.92;-0.49,-5.30,0.24;0.04,-1.03,0.22;0.07,1.39,9.80;5.53,0.40
118.81004661,31.89288416,10.38;0.08,264.59,1.92;-0.49,-5.30,0.24;0.04,-1.03,0.22;0.07,1.39,9.80;5.54,0.40
118.81004661,31.89288416,10.38;0.08,264.59,1.92;-0.49,-5.30,0.24;0.04,-1.03,0.22;0.07,1.39,9.80;5.54,0.40
118.81004661,31.89288416,10.38;0.08,264.59,1.92;-0.49,-5.30,0.24;0.04,-1.03,0.22;0.07,1.39,9.80;5.46,0.50
118.81004661,31.89288416,10.38;0.08,264.59,1.92;-0.49,-5.30,0.24;0.04,-1.03,0.22;0.07,1.39,9.80;5.45,0.50
118.81004661,31.89288416,10.38;0.08,264.59,1.92;-0.49,-5.30,0.24;0.04,-1.03,0.22;0.07,1.39,9.80;5.45,0.40
118.81004661,31.89288416,10.38;0.08,264.59,1.92;-0.49,-5.30,0.24;0.04,-1.03,0.22;0.07,1.39,9.80;5.45,0.40
118.81004661,31.89288416,10.38;0.08,264.59,1.92;-0.49,-5.30,0.24;0.97,-0.12,0.11;-0.02,-0.39,9.74;5.43,0.40
118.81004661,31.89288416,10.38;0.08,264.59,1.92;-0.49,-5.30,0.24;0.97,-0.12,0.11;-0.02,-0.39,9.74;5.43,0.40
118.81004661,31.89288416,10.38;0.08,264.59,1.92;-0.49,-5.30,0.24;0.97,-0.12,0.11;-0.02,-0.39,9.74;5.41,0.30
118.81000572,31.89288105,10.57;0.10,264.59,1.98;-0.45,-4.93,0.28;0.97,-0.12,0.11;-0.02,-0.39,9.74;5.41,0.50
118.81000572,31.89288105,10.57;0.10,264.59,1.98;-0.45,-4.93,0.28;0.97,-0.12,0.11;-0.02,-0.39,9.74;5.22,0.50
118.81000572,31.89288105,10.57;0.10,264.59,1.98;-0.45,-4.93,0.28;0.97,-0.12,0.11;-0.02,-0.39,9.74;5.19,0.50
118.81000572,31.89288105,10.57;0.10,264.59,1.98;-0.45,-4.93,0.28;0.97,-0.12,0.11;-0.02,-0.39,9.74;5.19,0.50
118.81000572,31.89288105,10.57;0.10,264.59,1.98;-0.45,-4.93,0.28;0.97,-0.12,0.11;-0.02,-0.39,9.74;5.17,0.50
118.81000572,31.89288105,10.57;0.10,264.59,1.98;-0.45,-4.93,0.28;0.97,-0.12,0.11;-0.02,-0.39,9.74;5.16,0.40
118.81000572,31.89288105,10.57;0.10,264.59,1.98;-0.45,-4.93,0.28;0.97,-0.12,0.11;-0.02,-0.39,9.74;4.87,0.40
118.81000572,31.89288105,10.57;0.10,264.59,1.98;-0.45,-4.93,0.28;0.97,-0.12,0.11;-0.02,-0.39,9.74;4.87,0.40
118.81000572,31.89288105,10.57;0.10,264.59,1.98;-0.45,-4.93,0.28;0.97,-0.12,0.11;-0.02,-0.39,9.74;4.86,0.30
118.81000572,31.89288105,10.57;0.10,264.59,1.98;-0.45,-4.93,0.28;0.97,-0.12,0.11;-0.02,-0.39,9.74;4.83,0.30
118.81000572,31.89288105,10.57;0.10,264.59,1.98;-0.45,-4.93,0.28;0.97,-0.12,0.11;-0.02,-0.39,9.74;4.80,0.30
118.81000572,31.89288105,10.57;0.10,264.59,1.98;-0.45,-4.93,0.28;1.06,5.90,-0.01;0.08,-1.48,9.51;4.80,0.30
118.81000572,31.89288105,10.57;0.10,264.59,1.98;-0.45,-4.93,0.28;1.06,5.90,-0.01;0.08,-1.48,9.51;4.76,0.30
118.81000572,31.89288105,10.57;0.10,264.59,1.98;-0.45,-4.93,0.28;1.06,5.90,-0.01;0.08,-1.48,9.51;4.76,0.30
118.81000572,31.89288105,10.57;0.10,264.59,1.98;-0.45,-4.93,0.28;1.06,5.90,-0.01;0.08,-1.48,9.51;4.74,0.30
118.80997203,31.89287852,10.74;0.26,264.58,2.34;-0.39,-4.04,0.23;1.06,5.90,-0.01;0.08,-1.48,9.51;4.39,-0.30
118.80997203,31.89287852,10.74;0.26,264.58,2.34;-0.39,-4.04,0.23;1.06,5.90,-0.01;0.08,-1.48,9.51;4.37,-0.30
118.80997203,31.89287852,10.74;0.26,264.58,2.34;-0.39,-4.04,0.23;1.06,5.90,-0.01;0.08,-1.48,9.51;4.34,-0.20
