  longitude ,  latitude ,high;roll,yaw,pitch;n_vel,e_vel,u_vel;angleSpeedx_y_z;lineAccx_y_z;speed,steeringAngle
118.80754947,31.89044232,8.59;0.13,265.09,-1.38;-0.67,-7.87,-0.00;-0.66,1.15,-1.02;-0.12,-1.80,9.79;7.79,-5.40
118.80754947,31.89044232,8.59;0.13,265.09,-1.38;-0.67,-7.87,-0.00;-0.66,1.15,-1.02;-0.12,-1.80,9.79;7.75,-5.20
118.80754947,31.89044232,8.59;0.13,265.09,-1.38;-0.67,-7.87,-0.00;-0.66,1.15,-1.02;-0.12,-1.80,9.79;7.71,-5.10
118.80754947,31.89044232,8.59;0.13,265.09,-1.38;-0.67,-7.87,-0.00;-0.66,1.15,-1.02;-0.12,-1.80,9.79;7.10,-5.10
118.80754947,31.89044232,8.59;0.13,265.09,-1.38;-0.67,-7.87,-0.00;-0.66,1.15,-1.02;-0.12,-1.80,9.79;7.10,-4.40
118.80754947,31.89044232,8.59;0.13,265.09,-1.38;-0.67,-7.87,-0.00;-0.66,1.15,-1.02;-0.12,-1.80,9.79;7.06,-4.30
118.80749205,31.89043845,8.59;0.06,265.71,-2.10;-0.47,-6.39,-0.02;-0.66,1.15,-1.02;-0.12,-1.80,9.79;7.01,-4.30
118.80749205,31.89043845,8.59;0.06,265.71,-2.10;-0.47,-6.39,-0.02;-0.66,1.15,-1.02;-0.12,-1.80,9.79;6.95,-4.20
118.80749205,31.89043845,8.59;0.06,265.71,-2.10;-0.47,-6.39,-0.02;-2.35,-0.30,-0.56;0.06,-3.26,9.26;6.89,-4.20
118.80749205,31.89043845,8.59;0.06,265.71,-2.10;-0.47,-6.39,-0.02;-0.67,1.46,-0.53;-0.02,-2.77,10.40;6.84,-4.20
118.80749205,31.89043845,8.59;0.06,265.71,-2.10;-0.47,-6.39,-0.02;-0.67,1.46,-0.53;-0.02,-2.77,10.40;6.84,-4.10
118.80749205,31.89043845,8.59;0.06,265.71,-2.10;-0.47,-6.39,-0.02;-0.67,1.46,-0.53;-0.02,-2.77,10.40;6.84,-4.10
118.80749205,31.89043845,8.59;0.06,265.71,-2.10;-0.47,-6.39,-0.02;-0.67,1.46,-0.53;-0.02,-2.77,10.40;6.17,-2.90
118.80749205,31.89043845,8.59;0.06,265.71,-2.10;-0.47,-6.39,-0.02;-0.67,1.46,-0.53;-0.02,-2.77,10.40;6.11,-2.90
118.80749205,31.89043845,8.59;0.06,265.71,-2.10;-0.47,-6.39,-0.02;-0.67,1.46,-0.53;-0.02,-2.77,10.40;6.06,-2.90
118.80749205,31.89043845,8.59;0.06,265.71,-2.10;-0.47,-6.39,-0.02;-0.67,1.46,-0.53;-0.02,-2.77,10.40;5.99,-2.90
118.80749205,31.89043845,8.59;0.06,265.71,-2.10;-0.47,-6.39,-0.02;-0.67,1.46,-0.53;-0.02,-2.77,10.40;5.93,-2.90
118.80749205,31.89043845,8.59;0.06,265.71,-2.10;-0.47,-6.39,-0.02;-0.67,1.46,-0.53;-0.02,-2.77,10.40;5.13,-2.80
118.80749205,31.89043845,8.59;0.06,265.71,-2.10;-0.47,-6.39,-0.02;-0.67,1.46,-0.53;-0.02,-2.77,10.40;5.13,-2.70
118.80749205,31.89043845,8.59;0.06,265.71,-2.10;-0.47,-6.39,-0.02;-0.67,1.46,-0.53;-0.02,-2.77,10.40;5.06,-2.60
118.80749205,31.89043845,8.59;0.06,265.71,-2.10;-0.47,-6.39,-0.02;-0.67,1.46,-0.53;-0.02,-2.77,10.40;5.00,-2.60
118.80745181,31.89043608,8.59;0.23,265.99,-2.33;-0.29,-4.36,0.01;-0.67,1.46,-0.53;-0.02,-2.77,10.40;4.92,-2.50
118.80745181,31.89043608,8.59;0.23,265.99,-2.33;-0.29,-4.36,0.01;-1.18,-0.10,-0.44;0.53,-3.23,9.24;4.92,-2.40
118.80745181,31.89043608,8.59;0.23,265.99,-2.33;-0.29,-4.36,0.01;0.08,0.08,-0.09;0.10,-3.44,9.88;4.85,-2.30
118.80745181,31.89043608,8.59;0.23,265.99,-2.33;-0.29,-4.36,0.01;0.08,0.08,-0.09;0.10,-3.44,9.88;4.77,-2.00
118.80745181,31.89043608,8.59;0.23,265.99,-2.33;-0.29,-4.36,0.01;0.08,0.08,-0.09;0.10,-3.44,9.88;4.71,-1.90
118.80745181,31.89043608,8.59;0.23,265.99,-2.33;-0.29,-4.36,0.01;0.08,0.08,-0.09;0.10,-3.44,9.88;3.84,-1.50
118.80745181,31.89043608,8.59;0.23,265.99,-2.33;-0.29,-4.36,0.01;0.08,0.08,-0.09;0.10,-3.44,9.88;3.78,-1.50
118.80745181,31.89043608,8.59;0.23,265.99,-2.33;-0.29,-4.36,0.01;0.08,0.08,-0.09;0.10,-3.44,9.88;3.72,-1.40
118.80745181,31.89043608,8.59;0.23,265.99,-2.33;-0.29,-4.36,0.01;0.08,0.08,-0.09;0.10,-3.44,9.88;3.65,-1.40
118.80745181,31.89043608,8.59;0.23,265.99,-2.33;-0.29,-4.36,0.01;0.08,0.08,-0.09;0.10,-3.44,9.88;3.58,-1.30
118.80745181,31.89043608,8.59;0.23,265.99,-2.33;-0.29,-4.36,0.01;0.08,0.08,-0.09;0.10,-3.44,9.88;3.51,-1.20
118.80745181,31.89043608,8.59;0.23,265.99,-2.33;-0.29,-4.36,0.01;0.08,0.08,-0.09;0.10,-3.44,9.88;2.72,-1.10
118.80745181,31.89043608,8.59;0.23,265.99,-2.33;-0.29,-4.36,0.01;0.08,0.08,-0.09;0.10,-3.44,9.88;2.72,-0.60
118.80745181,31.89043608,8.59;0.23,265.99,-2.33;-0.29,-4.36,0.01;0.08,0.08,-0.09;0.10,-3.44,9.88;2.66,-0.60
118.80742655,31.89043463,8.58;0.16,266.13,-2.40;-0.14,-2.12,-0.01;0.08,0.08,-0.09;0.10,-3.44,9.88;2.61,-0.50
118.80742655,31.89043463,8.58;0.16,266.13,-2.40;-0.14,-2.12,-0.01;0.32,0.43,0.02;-0.01,-2.54,9.85;2.56,-0.40
118.80742655,31.89043463,8.58;0.16,266.13,-2.40;-0.14,-2.12,-0.01;0.32,0.43,0.02;-0.01,-2.54,9.85;2.50,-0.40
118.80742655,31.89043463,8.58;0.16,266.13,-2.40;-0.14,-2.12,-0.01;0.32,0.43,0.02;-0.01,-2.54,9.85;2.46,-0.40
118.80742655,31.89043463,8.58;0.16,266.13,-2.40;-0.14,-2.12,-0.01;0.32,0.43,0.02;-0.01,-2.54,9.85;1.81,-0.40
118.80742655,31.89043463,8.58;0.16,266.13,-2.40;-0.14,-2.12,-0.01;0.32,0.43,0.02;-0.01,-2.54,9.85;1.81,-0.40
118.80742655,31.89043463,8.58;0.16,266.13,-2.40;-0.14,-2.12,-0.01;0.32,0.43,0.02;-0.01,-2.54,9.85;1.77,-0.40
118.80742655,31.89043463,8.58;0.16,266.13,-2.40;-0.14,-2.12,-0.01;0.32,0.43,0.02;-0.01,-2.54,9.85;1.72,-0.40
118.80742655,31.89043463,8.58;0.16,266.13,-2.40;-0.14,-2.12,-0.01;0.32,0.43,0.02;-0.01,-2.54,9.85;1.67,-0.40
118.80742655,31.89043463,8.58;0.16,266.13,-2.40;-0.14,-2.12,-0.01;0.32,0.43,0.02;-0.01,-2.54,9.85;1.62,-0.40
118.80742655,31.89043463,8.58;0.16,266.13,-2.40;-0.14,-2.12,-0.01;0.32,0.43,0.02;-0.01,-2.54,9.85;1.58,-0.40
118.80742655,31.89043463,8.58;0.16,266.13,-2.40;-0.14,-2.12,-0.01;0.32,0.43,0.02;-0.01,-2.54,9.85;1.55,-0.40
118.80742655,31.89043463,8.58;0.16,266.13,-2.40;-0.14,-2.12,-0.01;0.32,0.43,0.02;-0.01,-2.54,9.85;1.55,-0.30
118.80742655,31.89043463,8.58;0.16,266.13,-2.40;-0.14,-2.12,-0.01;0.32,0.43,0.02;-0.01,-2.54,9.85;0.96,-0.30
118.80742655,31.89043463,8.58;0.16,266.13,-2.40;-0.14,-2.12,-0.01;0.32,0.43,0.02;-0.01,-2.54,9.85;0.92,-0.30
118.80741695,31.89043388,8.58;0.19,266.13,-2.37;-0.06,-0.50,0.01;0.32,0.43,0.02;-0.01,-2.54,9.85;0.87,-0.20
118.80741695,31.89043388,8.58;0.19,266.13,-2.37;-0.06,-0.50,0.01;-0.08,-0.15,0.14;0.06,-2.62,9.65;0.83,-0.20
