  longitude ,  latitude ,high;roll,yaw,pitch;n_vel,e_vel,u_vel;angleSpeedx_y_z;lineAccx_y_z;speed,steeringAngle
118.80791090,31.89046116,8.57;-0.12,86.35,-1.78;0.52,7.99,0.02;0.64,0.22,0.34;0.21,-2.36,9.40;7.19,0.80
118.80791090,31.89046116,8.57;-0.12,86.35,-1.78;0.52,7.99,0.02;0.64,0.22,0.34;0.21,-2.36,9.40;7.14,0.90
118.80791090,31.89046116,8.57;-0.12,86.35,-1.78;0.52,7.99,0.02;0.64,0.22,0.34;0.21,-2.36,9.40;7.09,1.00
118.80791090,31.89046116,8.57;-0.12,86.35,-1.78;0.52,7.99,0.02;0.64,0.22,0.34;0.21,-2.36,9.40;7.09,1.00
118.80796721,31.89046424,8.57;-0.00,86.31,-2.28;0.41,6.15,0.02;-1.67,1.11,0.06;-0.46,-2.82,9.46;7.04,1.00
118.80796721,31.89046424,8.57;-0.00,86.31,-2.28;0.41,6.15,0.02;-1.02,-2.84,-0.07;-0.32,-2.91,9.60;6.99,0.90
118.80796721,31.89046424,8.57;-0.00,86.31,-2.28;0.41,6.15,0.02;-1.02,-2.84,-0.07;-0.32,-2.91,9.60;6.94,0.80
118.80796721,31.89046424,8.57;-0.00,86.31,-2.28;0.41,6.15,0.02;-1.02,-2.84,-0.07;-0.32,-2.91,9.60;6.19,0.80
118.80796721,31.89046424,8.57;-0.00,86.31,-2.28;0.41,6.15,0.02;-1.02,-2.84,-0.07;-0.32,-2.91,9.60;6.13,0.70
118.80796721,31.89046424,8.57;-0.00,86.31,-2.28;0.41,6.15,0.02;-1.02,-2.84,-0.07;-0.32,-2.91,9.60;6.09,0.70
118.80796721,31.89046424,8.57;-0.00,86.31,-2.28;0.41,6.15,0.02;-1.02,-2.84,-0.07;-0.32,-2.91,9.60;6.03,0.80
118.80796721,31.89046424,8.57;-0.00,86.31,-2.28;0.41,6.15,0.02;-1.02,-2.84,-0.07;-0.32,-2.91,9.60;5.97,0.80
118.80796721,31.89046424,8.57;-0.00,86.31,-2.28;0.41,6.15,0.02;-1.02,-2.84,-0.07;-0.32,-2.91,9.60;5.91,0.80
118.80796721,31.89046424,8.57;-0.00,86.31,-2.28;0.41,6.15,0.02;-1.02,-2.84,-0.07;-0.32,-2.91,9.60;5.84,0.90
