utm_x	utm_y	yaw	 roadwheelAngle	 speed	 angular_velocity_x	 y	 z	 linear_acc_x	 y	 z	 lat_err	 yaw_err	 longitude	 latitude
670842.532	3529716.568	2.675	7.523	4.592	-0.011	-0.048	-0.011	-1.010	-0.109	0.367	0.000	0.000	118.8064343	31.8904543
670842.630	3529716.380	2.659	7.542	4.583	-0.024	-0.046	-0.024	-1.245	-0.700	0.179	0.000	0.000	118.8064353	31.8904525
670842.731	3529716.194	2.643	7.560	4.583	0.000	-0.041	0.000	-1.966	-1.563	-1.327	0.000	0.000	118.8064363	31.8904508
670842.731	3529716.194	2.643	7.579	4.566	0.003	-0.019	0.003	-1.101	-0.040	-0.696	0.000	0.000	118.8064363	31.8904508
670842.833	3529716.012	2.626	7.616	4.566	0.022	-0.018	0.022	-1.068	-0.550	-0.695	0.000	0.000	118.8064374	31.8904492
670842.833	3529716.012	2.626	7.616	4.392	0.000	-0.041	0.000	-1.927	-0.078	0.325	0.000	0.000	118.8064374	31.8904492
670842.937	3529715.832	2.610	8.088	4.392	0.003	-0.025	0.003	-0.969	-0.544	0.639	0.000	0.000	118.8064385	31.8904476
670843.044	3529715.655	2.594	8.088	4.384	-0.036	-0.030	-0.036	-1.103	-0.438	0.665	0.000	0.000	118.8064396	31.8904459
670843.044	3529715.655	2.594	8.079	4.384	-0.032	-0.029	-0.032	-0.933	-0.227	0.292	0.000	0.000	118.8064396	31.8904459
670843.153	3529715.481	2.577	8.079	4.375	-0.025	-0.019	-0.025	-1.077	-0.309	-0.269	0.000	0.000	118.8064407	31.8904443
670843.153	3529715.481	2.577	8.060	4.375	-0.015	-0.034	-0.015	-2.070	-0.972	-0.668	0.000	0.000	118.8064407	31.8904443
670843.264	3529715.310	2.561	8.046	4.358	-0.012	-0.018	-0.012	-1.065	-0.338	-0.369	0.000	0.000	118.8064418	31.8904428
670843.376	3529715.141	2.546	8.032	4.349	0.002	-0.016	0.002	-1.013	-0.218	-0.184	0.000	0.000	118.8064430	31.8904413
670843.376	3529715.141	2.546	8.014	4.349	0.001	-0.021	0.001	-1.030	-0.567	-0.162	0.000	0.000	118.8064430	31.8904413
670843.491	3529714.976	2.531	7.995	4.340	-0.003	-0.020	-0.003	-0.846	-0.143	-0.125	0.000	0.000	118.8064442	31.8904397
670843.491	3529714.976	2.531	7.954	4.340	-0.003	-0.024	-0.003	-0.885	-0.535	0.042	0.000	0.000	118.8064442	31.8904397
670843.607	3529714.814	2.516	7.954	4.323	-0.023	-0.025	-0.023	-1.004	-0.526	0.247	0.000	0.000	118.8064454	31.8904383
670843.725	3529714.654	2.501	7.653	4.323	-0.022	-0.016	-0.022	-1.105	-0.507	-0.250	0.000	0.000	118.8064466	31.8904368
670843.725	3529714.654	2.501	7.653	4.323	0.001	-0.022	0.001	-1.753	-0.290	-0.893	0.000	0.000	118.8064466	31.8904368
670843.845	3529714.496	2.486	7.657	4.175	-0.005	-0.005	-0.005	-0.893	-0.411	-0.451	0.000	0.000	118.8064478	31.8904354
670843.845	3529714.496	2.486	7.662	4.167	0.002	-0.003	0.002	-0.851	0.121	0.091	0.000	0.000	118.8064478	31.8904354
670843.967	3529714.341	2.471	7.671	4.167	-0.005	-0.012	-0.005	-1.598	-0.579	0.368	0.000	0.000	118.8064491	31.8904339
670844.091	3529714.188	2.457	7.671	4.167	-0.008	-0.004	-0.008	-0.845	0.104	0.420	0.000	0.000	118.8064504	31.8904325
670844.091	3529714.188	2.457	7.676	4.167	-0.005	-0.006	-0.005	-0.810	0.590	-0.221	0.000	0.000	118.8064504	31.8904325
670844.217	3529714.035	2.442	7.681	4.158	-0.021	-0.001	-0.021	-0.815	0.304	0.157	0.000	0.000	118.8064517	31.8904312
670844.217	3529714.035	2.442	7.694	4.158	-0.002	-0.021	-0.002	-1.077	-0.281	-0.302	0.000	0.000	118.8064517	31.8904312
670844.345	3529713.885	2.426	7.704	4.158	0.022	-0.022	0.022	-1.033	0.509	-0.535	0.000	0.000	118.8064530	31.8904298
670844.476	3529713.737	2.411	7.713	4.149	0.005	-0.008	0.005	-1.066	0.198	-0.164	0.000	0.000	118.8064544	31.8904284
670844.476	3529713.737	2.411	7.718	4.149	0.018	-0.008	0.018	-1.031	0.078	0.609	0.000	0.000	118.8064544	31.8904284
670844.610	3529713.590	2.396	7.718	4.149	0.019	-0.009	0.019	-0.956	0.331	0.208	0.000	0.000	118.8064558	31.8904271
670844.610	3529713.590	2.396	7.718	4.149	0.018	-0.013	0.018	-0.974	0.817	0.135	0.000	0.000	118.8064558	31.8904271
670844.747	3529713.446	2.380	7.708	4.167	0.006	-0.021	0.006	-0.893	0.470	-0.081	0.000	0.000	118.8064572	31.8904258
670844.886	3529713.305	2.365	7.690	4.167	0.022	-0.038	0.022	-2.100	0.645	0.330	0.000	0.000	118.8064586	31.8904245
670844.886	3529713.305	2.365	7.681	4.184	0.023	-0.009	0.023	-0.945	1.042	-0.715	0.000	0.000	118.8064586	31.8904245
670845.028	3529713.165	2.349	7.671	4.193	0.043	-0.005	0.043	-2.075	1.229	-0.924	0.000	0.000	118.8064601	31.8904232
670845.028	3529713.165	2.349	7.662	4.193	0.023	-0.011	0.023	-1.037	0.420	0.127	0.000	0.000	118.8064601	31.8904232
670845.175	3529713.026	2.334	7.648	4.193	0.025	-0.025	0.025	-1.245	0.389	0.384	0.000	0.000	118.8064616	31.8904219
670845.324	3529712.889	2.319	7.625	4.193	0.013	-0.030	0.013	-1.046	0.836	0.049	0.000	0.000	118.8064632	31.8904206
670845.324	3529712.889	2.319	7.625	4.201	0.012	-0.028	0.012	-1.171	0.802	0.123	0.000	0.000	118.8064632	31.8904206
670845.478	3529712.752	2.303	7.606	4.201	0.010	-0.020	0.010	-0.901	0.288	0.036	0.000	0.000	118.8064648	31.8904194
670845.478	3529712.752	2.303	7.593	4.201	0.015	-0.006	0.015	-0.888	0.206	0.025	0.000	0.000	118.8064648	31.8904194
670845.635	3529712.617	2.288	7.588	4.201	0.015	0.010	0.015	-0.870	0.682	-0.027	0.000	0.000	118.8064664	31.8904182
670845.794	3529712.482	2.272	7.546	4.401	0.004	0.010	0.004	-0.696	0.779	0.474	0.000	0.000	118.8064681	31.8904169
670845.794	3529712.482	2.272	7.546	4.401	-0.005	0.007	-0.005	-1.065	0.099	0.517	0.000	0.000	118.8064681	31.8904169
670845.957	3529712.348	2.256	7.546	4.418	-0.016	-0.008	-0.016	-0.943	0.975	0.172	0.000	0.000	118.8064698	31.8904157
670845.957	3529712.348	2.256	7.551	4.418	-0.018	-0.007	-0.018	-2.205	0.944	-0.062	0.000	0.000	118.8064698	31.8904157
670846.124	3529712.216	2.239	7.556	4.427	-0.020	-0.001	-0.020	-1.126	0.581	0.098	0.000	0.000	118.8064715	31.8904145
670846.294	3529712.085	2.223	7.556	4.436	0.019	0.008	0.019	-1.291	0.458	0.182	0.000	0.000	118.8064733	31.8904133
670846.294	3529712.085	2.223	7.556	4.436	0.023	0.002	0.023	-1.279	1.073	-0.030	0.000	0.000	118.8064733	31.8904133
670846.467	3529711.957	2.207	7.556	4.444	0.008	-0.013	0.008	-1.247	0.323	-0.168	0.000	0.000	118.8064751	31.8904121
670846.467	3529711.957	2.207	7.551	4.444	0.010	-0.020	0.010	-2.797	1.089	0.256	0.000	0.000	118.8064751	31.8904121
670846.645	3529711.832	2.191	7.551	4.453	-0.004	-0.020	-0.004	-1.134	0.327	-0.119	0.000	0.000	118.8064769	31.8904109
670846.825	3529711.708	2.174	7.551	4.470	0.001	-0.011	0.001	-1.253	0.877	-0.024	0.000	0.000	118.8064788	31.8904098
670846.825	3529711.708	2.174	7.551	4.470	-0.005	-0.011	-0.005	-1.019	0.453	-0.175	0.000	0.000	118.8064788	31.8904098
670847.010	3529711.587	2.158	7.412	4.470	0.013	0.001	0.013	-1.210	0.624	0.282	0.000	0.000	118.8064808	31.8904087
670847.010	3529711.587	2.158	7.412	4.661	0.018	-0.015	0.018	-0.825	0.129	-0.104	0.000	0.000	118.8064808	31.8904087
670847.197	3529711.468	2.141	7.366	4.661	0.007	-0.013	0.007	-1.172	0.777	0.232	0.000	0.000	118.8064827	31.8904076
670847.388	3529711.350	2.125	7.343	4.670	0.001	0.012	0.001	-1.250	0.649	0.216	0.000	0.000	118.8064847	31.8904065
670847.388	3529711.350	2.125	7.310	4.670	0.015	0.036	0.015	-1.680	0.658	-0.418	0.000	0.000	118.8064847	31.8904065
670847.581	3529711.235	2.108	7.310	4.774	0.007	0.019	0.007	-1.179	0.628	-0.463	0.000	0.000	118.8064867	31.8904054
670847.581	3529711.235	2.108	7.250	4.774	0.009	0.004	0.009	-1.192	0.687	-0.036	0.000	0.000	118.8064867	31.8904054
670847.778	3529711.122	2.092	7.218	4.792	-0.000	-0.004	-0.000	-1.079	0.372	0.142	0.000	0.000	118.8064888	31.8904044
670847.978	3529711.011	2.076	7.181	4.809	0.016	0.019	0.016	-1.272	0.876	0.582	0.000	0.000	118.8064909	31.8904033
670847.978	3529711.011	2.076	7.148	4.809	-0.002	0.028	-0.002	-1.074	0.212	0.045	0.000	0.000	118.8064909	31.8904033
670848.183	3529710.902	2.061	7.116	4.815	-0.018	0.038	-0.018	-0.950	0.205	-0.137	0.000	0.000	118.8064930	31.8904023
670848.183	3529710.902	2.061	7.083	4.815	-0.019	0.034	-0.019	-1.122	0.722	0.206	0.000	0.000	118.8064930	31.8904023
670848.392	3529710.795	2.046	7.083	4.815	-0.043	0.046	-0.043	-2.187	0.850	-0.008	0.000	0.000	118.8064952	31.8904013
670848.603	3529710.689	2.030	6.685	4.815	-0.019	0.003	-0.019	-1.342	0.811	0.095	0.000	0.000	118.8064974	31.8904003
670848.603	3529710.689	2.030	6.681	4.959	-0.031	-0.012	-0.031	-1.454	0.256	0.125	0.000	0.000	118.8064974	31.8904003
670848.818	3529710.587	2.014	6.676	4.977	-0.074	-0.056	-0.074	-3.145	1.534	0.844	0.000	0.000	118.8064997	31.8903994
670848.818	3529710.587	2.014	6.671	4.977	-0.049	-0.029	-0.049	-1.855	0.215	-0.017	0.000	0.000	118.8064997	31.8903994
670849.037	3529710.489	1.999	6.667	4.988	-0.050	-0.026	-0.050	-1.338	0.566	-0.257	0.000	0.000	118.8065020	31.8903984
670849.258	3529710.394	1.983	6.662	4.988	-0.031	-0.019	-0.031	-1.468	0.079	-0.909	0.000	0.000	118.8065043	31.8903976
670849.258	3529710.394	1.983	6.662	5.006	0.007	0.014	0.007	-0.779	0.545	0.263	0.000	0.000	118.8065043	31.8903976
670849.482	3529710.302	1.967	6.662	5.006	0.011	0.041	0.011	-1.850	1.151	0.567	0.000	0.000	118.8065067	31.8903967
670849.482	3529710.302	1.967	6.662	5.006	0.003	0.012	0.003	-0.662	0.406	0.109	0.000	0.000	118.8065067	31.8903967
670849.709	3529710.212	1.952	6.653	5.006	0.015	-0.000	0.015	-0.560	0.506	0.064	0.000	0.000	118.8065091	31.8903959
670849.938	3529710.124	1.936	6.653	5.006	0.018	0.014	0.018	-1.557	-0.075	-0.169	0.000	0.000	118.8065115	31.8903950
670849.938	3529710.124	1.936	6.653	5.006	0.017	0.036	0.017	-0.662	0.457	-0.099	0.000	0.000	118.8065115	31.8903950
670850.169	3529710.039	1.920	6.352	5.191	0.040	0.060	0.040	-1.030	1.084	0.354	0.000	0.000	118.8065139	31.8903942
670850.169	3529710.039	1.920	6.338	5.214	0.023	0.047	0.023	-1.626	1.167	0.361	0.000	0.000	118.8065139	31.8903942
670850.402	3529709.957	1.905	6.315	5.214	0.051	0.007	0.051	-1.275	0.373	-0.561	0.000	0.000	118.8065163	31.8903935
670850.638	3529709.878	1.889	6.315	5.231	0.011	0.009	0.011	-1.422	1.256	-0.243	0.000	0.000	118.8065188	31.8903927
670850.638	3529709.878	1.889	6.306	5.231	0.044	-0.007	0.044	-1.448	0.445	-0.583	0.000	0.000	118.8065188	31.8903927
670850.876	3529709.803	1.874	6.296	5.231	0.009	0.001	0.009	-1.756	-0.155	-0.164	0.000	0.000	118.8065213	31.8903920
670850.876	3529709.803	1.874	6.269	5.231	0.045	-0.007	0.045	-1.691	0.351	-0.223	0.000	0.000	118.8065213	31.8903920
670851.118	3529709.733	1.859	6.255	5.249	0.027	-0.012	0.027	-1.460	-0.107	-0.317	0.000	0.000	118.8065239	31.8903913
670851.361	3529709.667	1.845	6.241	5.255	0.029	-0.003	0.029	-1.076	0.859	0.598	0.000	0.000	118.8065264	31.8903907
670851.361	3529709.667	1.845	6.227	5.255	0.036	0.039	0.036	-0.983	0.723	0.938	0.000	0.000	118.8065264	31.8903907
670851.607	3529709.603	1.830	6.227	5.255	0.016	0.041	0.016	-0.567	0.139	0.891	0.000	0.000	118.8065290	31.8903901
670851.607	3529709.603	1.830	5.648	5.255	0.002	0.033	0.002	-2.500	1.718	2.260	0.000	0.000	118.8065290	31.8903901
670851.854	3529709.542	1.815	5.597	5.405	-0.016	0.002	-0.016	-0.865	0.254	0.464	0.000	0.000	118.8065316	31.8903895
670852.104	3529709.483	1.801	5.491	5.405	-0.005	-0.002	-0.005	-1.500	0.838	0.589	0.000	0.000	118.8065342	31.8903889
670852.104	3529709.483	1.801	5.440	5.399	-0.006	-0.003	-0.006	-1.216	0.013	-0.001	0.000	0.000	118.8065342	31.8903889
670852.356	3529709.428	1.788	5.384	5.405	-0.001	-0.003	-0.001	-1.424	0.631	0.045	0.000	0.000	118.8065369	31.8903884
670852.356	3529709.428	1.788	5.333	5.405	-0.018	0.002	-0.018	-1.180	0.263	-0.534	0.000	0.000	118.8065369	31.8903884
670852.610	3529709.377	1.776	5.278	5.405	-0.019	0.012	-0.019	-1.267	0.949	-0.453	0.000	0.000	118.8065396	31.8903879
670852.866	3529709.328	1.765	5.171	5.405	-0.028	0.004	-0.028	-1.070	0.869	-0.272	0.000	0.000	118.8065423	31.8903874
670852.866	3529709.328	1.765	5.171	5.405	-0.065	-0.028	-0.065	-1.596	0.076	-0.841	0.000	0.000	118.8065423	31.8903874
670853.123	3529709.279	1.754	5.120	5.405	-0.018	-0.011	-0.018	-0.876	0.710	-0.330	0.000	0.000	118.8065450	31.8903869
670853.123	3529709.279	1.754	5.060	5.405	-0.011	-0.015	-0.011	-0.718	0.028	-0.350	0.000	0.000	118.8065450	31.8903869
670853.381	3529709.234	1.744	5.060	5.405	-0.020	0.007	-0.020	-1.051	0.350	0.083	0.000	0.000	118.8065477	31.8903865
670853.641	3529709.191	1.734	3.551	5.509	0.003	0.003	0.003	-0.437	0.021	0.252	0.000	0.000	118.8065504	31.8903861
670853.641	3529709.191	1.734	3.519	5.509	-0.012	0.020	-0.012	-0.748	0.326	0.484	0.000	0.000	118.8065504	31.8903861
670853.902	3529709.149	1.726	3.500	5.527	-0.002	0.014	-0.002	-0.256	0.868	0.630	0.000	0.000	118.8065532	31.8903856
670853.902	3529709.149	1.726	3.486	5.538	-0.028	-0.001	-0.028	-0.487	0.833	0.695	0.000	0.000	118.8065532	31.8903856
670854.165	3529709.109	1.717	3.481	5.538	-0.068	0.010	-0.068	-2.098	0.322	0.213	0.000	0.000	118.8065560	31.8903852
670854.430	3529709.071	1.708	3.481	5.550	-0.043	-0.002	-0.043	-0.640	0.619	-0.204	0.000	0.000	118.8065587	31.8903849
670854.430	3529709.071	1.708	3.486	5.550	-0.016	0.027	-0.016	-0.744	0.522	-1.000	0.000	0.000	118.8065587	31.8903849
670854.696	3529709.036	1.698	3.495	5.556	-0.020	0.058	-0.020	-1.283	0.224	-1.860	0.000	0.000	118.8065616	31.8903845
670854.696	3529709.036	1.698	3.505	5.556	0.010	0.040	0.010	-0.741	0.512	-0.870	0.000	0.000	118.8065616	31.8903845
670854.964	3529709.002	1.688	3.519	5.561	0.031	0.016	0.031	-0.797	0.212	-0.827	0.000	0.000	118.8065644	31.8903842
670855.232	3529708.971	1.677	3.519	5.561	0.037	-0.005	0.037	-1.094	0.321	-0.032	0.000	0.000	118.8065672	31.8903838
670855.232	3529708.971	1.677	3.968	5.561	0.014	-0.011	0.014	-1.263	0.130	0.325	0.000	0.000	118.8065672	31.8903838
670855.503	3529708.944	1.667	3.968	5.718	0.032	-0.012	0.032	-1.214	0.185	0.473	0.000	0.000	118.8065701	31.8903835
670855.503	3529708.944	1.667	3.968	5.718	0.001	-0.013	0.001	-1.234	0.382	0.529	0.000	0.000	118.8065701	31.8903835
670855.775	3529708.920	1.656	3.958	5.735	0.014	-0.002	0.014	-1.250	0.759	0.529	0.000	0.000	118.8065729	31.8903833
670856.049	3529708.899	1.645	3.940	5.735	-0.007	-0.016	-0.007	-1.054	0.483	0.389	0.000	0.000	118.8065758	31.8903831
670856.049	3529708.899	1.645	3.926	5.741	0.012	-0.004	0.012	-1.026	0.444	0.063	0.000	0.000	118.8065758	31.8903831
670856.324	3529708.882	1.635	3.912	5.758	-0.006	-0.014	-0.006	-0.654	0.164	-0.289	0.000	0.000	118.8065787	31.8903829
670856.324	3529708.882	1.635	3.894	5.758	-0.002	-0.011	-0.002	-0.590	-0.045	-0.278	0.000	0.000	118.8065787	31.8903829
670856.601	3529708.867	1.625	3.875	5.758	0.017	-0.006	0.017	-0.726	0.697	0.002	0.000	0.000	118.8065817	31.8903827
670856.879	3529708.854	1.616	3.856	5.758	0.040	0.003	0.040	-0.891	0.548	0.217	0.000	0.000	118.8065846	31.8903825
670856.879	3529708.854	1.616	3.833	5.720	0.002	-0.014	0.002	-1.053	1.162	0.743	0.000	0.000	118.8065846	31.8903825
670857.158	3529708.843	1.606	3.787	5.720	0.006	0.002	0.006	-0.534	0.393	-0.341	0.000	0.000	118.8065875	31.8903824
670857.158	3529708.843	1.606	3.787	5.842	-0.028	0.040	-0.028	-2.323	0.505	-0.114	0.000	0.000	118.8065875	31.8903824
670857.438	3529708.835	1.597	3.000	5.842	0.010	0.007	0.010	-0.717	0.702	0.044	0.000	0.000	118.8065905	31.8903823
670857.720	3529708.830	1.589	3.000	5.851	0.007	-0.003	0.007	-1.015	0.326	0.544	0.000	0.000	118.8065935	31.8903822
670857.720	3529708.830	1.589	2.917	5.851	0.000	-0.012	0.000	-0.993	0.389	0.247	0.000	0.000	118.8065935	31.8903822
670858.004	3529708.827	1.581	2.880	5.851	-0.029	-0.005	-0.029	-0.654	0.154	-0.433	0.000	0.000	118.8065965	31.8903821
670858.004	3529708.827	1.581	2.843	5.851	-0.007	0.001	-0.007	-0.584	0.276	-0.432	0.000	0.000	118.8065965	31.8903821
670858.289	3529708.825	1.575	2.810	5.859	-0.030	0.005	-0.030	-0.733	0.242	-0.446	0.000	0.000	118.8065995	31.8903821
670858.576	3529708.823	1.568	2.778	5.877	-0.001	-0.012	-0.001	-0.285	0.896	0.378	0.000	0.000	118.8066025	31.8903820
670858.576	3529708.823	1.568	2.722	5.877	-0.046	-0.036	-0.046	-1.459	0.103	0.634	0.000	0.000	118.8066025	31.8903820
670858.864	3529708.823	1.561	2.722	5.877	-0.006	-0.022	-0.006	-0.713	1.040	0.787	0.000	0.000	118.8066056	31.8903820
670858.864	3529708.823	1.561	2.671	5.877	-0.014	-0.010	-0.014	-1.041	-0.188	0.180	0.000	0.000	118.8066056	31.8903820
670859.154	3529708.825	1.554	2.671	5.894	-0.043	-0.056	-0.043	-0.856	1.478	-1.750	0.000	0.000	118.8066086	31.8903819
670859.444	3529708.828	1.547	2.204	5.894	-0.024	0.011	-0.024	-1.091	1.111	1.532	0.000	0.000	118.8066117	31.8903819
670859.444	3529708.828	1.547	2.185	5.894	-0.002	0.003	-0.002	-0.351	0.342	-0.639	0.000	0.000	118.8066117	31.8903819
670859.737	3529708.834	1.541	2.167	6.016	-0.020	0.014	-0.020	-0.451	1.367	-0.008	0.000	0.000	118.8066148	31.8903819
670859.737	3529708.834	1.541	2.148	6.033	0.006	-0.006	0.006	-0.380	-0.165	-0.902	0.000	0.000	118.8066148	31.8903819
670860.031	3529708.841	1.535	2.111	6.033	-0.023	0.000	-0.023	-0.385	0.444	-0.413	0.000	0.000	118.8066179	31.8903819
670860.326	3529708.850	1.529	2.111	6.042	0.016	0.001	0.016	-0.657	-0.105	-0.684	0.000	0.000	118.8066210	31.8903820
670860.326	3529708.850	1.529	2.088	6.042	-0.022	0.010	-0.022	-0.547	0.730	-0.013	0.000	0.000	118.8066210	31.8903820
670860.623	3529708.861	1.524	2.069	6.059	0.041	0.016	0.041	-1.265	1.237	0.363	0.000	0.000	118.8066242	31.8903820
670860.623	3529708.861	1.524	2.014	6.059	0.022	-0.011	0.022	-0.765	0.819	0.483	0.000	0.000	118.8066242	31.8903820
670860.922	3529708.873	1.519	1.986	6.076	-0.011	-0.054	-0.011	-1.310	0.700	0.303	0.000	0.000	118.8066273	31.8903821
670861.222	3529708.888	1.515	1.958	6.085	0.011	-0.020	0.011	-0.646	0.715	0.250	0.000	0.000	118.8066305	31.8903822
670861.222	3529708.888	1.515	1.921	6.085	-0.011	-0.017	-0.011	-0.329	0.107	-0.632	0.000	0.000	118.8066305	31.8903822
670861.524	3529708.904	1.511	1.921	6.085	-0.003	-0.002	-0.003	-0.384	0.880	-0.136	0.000	0.000	118.8066337	31.8903823
670861.524	3529708.904	1.511	1.014	6.085	-0.001	0.000	-0.001	-0.084	0.089	-0.620	0.000	0.000	118.8066337	31.8903823
670861.827	3529708.922	1.509	0.981	6.276	0.014	-0.001	0.014	-0.215	1.089	0.357	0.000	0.000	118.8066369	31.8903824
670862.132	3529708.940	1.506	0.921	6.276	0.039	-0.022	0.039	-0.023	0.399	-0.061	0.000	0.000	118.8066401	31.8903825
670862.132	3529708.940	1.506	0.889	6.293	0.016	-0.021	0.016	-0.099	0.317	-0.393	0.000	0.000	118.8066401	31.8903825
670862.439	3529708.959	1.504	0.861	6.319	-0.014	-0.009	-0.014	-0.257	1.302	-0.645	0.000	0.000	118.8066434	31.8903826
670862.439	3529708.959	1.504	0.829	6.319	0.011	0.016	0.011	-0.076	0.426	0.056	0.000	0.000	118.8066434	31.8903826
670862.748	3529708.979	1.502	0.801	6.337	-0.020	0.017	-0.020	-0.123	0.546	0.606	0.000	0.000	118.8066467	31.8903828
670863.059	3529708.998	1.500	0.750	6.337	-0.015	0.007	-0.015	-0.346	0.601	0.295	0.000	0.000	118.8066499	31.8903829
670863.059	3529708.998	1.500	0.750	6.345	-0.015	-0.008	-0.015	-0.255	0.459	-0.168	0.000	0.000	118.8066499	31.8903829
670863.371	3529709.019	1.498	0.704	6.345	0.015	-0.014	0.015	-0.220	0.605	-0.334	0.000	0.000	118.8066532	31.8903830
670863.371	3529709.019	1.498	0.681	6.363	0.017	-0.006	0.017	-0.260	0.339	-0.171	0.000	0.000	118.8066532	31.8903830
670863.685	3529709.041	1.497	0.662	6.380	0.007	0.008	0.007	-0.178	0.367	0.525	0.000	0.000	118.8066566	31.8903832
670864.000	3529709.064	1.495	0.472	6.562	-0.013	0.001	-0.013	-0.037	0.763	0.396	0.000	0.000	118.8066599	31.8903834
670864.000	3529709.064	1.495	0.458	6.571	-0.014	-0.001	-0.014	-0.106	0.303	0.051	0.000	0.000	118.8066599	31.8903834
670864.320	3529709.086	1.494	0.444	6.571	-0.015	-0.027	-0.015	-0.181	0.777	-0.233	0.000	0.000	118.8066633	31.8903835
670864.320	3529709.086	1.494	0.435	6.571	0.010	-0.037	0.010	-0.091	1.139	-1.421	0.000	0.000	118.8066633	31.8903835
670864.645	3529709.109	1.492	0.426	6.589	-0.009	-0.009	-0.009	-0.303	0.778	-0.648	0.000	0.000	118.8066667	31.8903837
670864.971	3529709.132	1.491	0.417	6.589	0.014	0.016	0.014	-0.200	0.563	-0.714	0.000	0.000	118.8066702	31.8903838
670864.971	3529709.132	1.491	0.398	6.589	-0.001	0.028	-0.001	-0.053	0.271	-0.150	0.000	0.000	118.8066702	31.8903838
670865.299	3529709.156	1.490	0.398	6.606	-0.004	-0.005	-0.004	-0.045	0.412	0.666	0.000	0.000	118.8066736	31.8903840
670865.299	3529709.156	1.490	0.380	6.606	-0.006	-0.020	-0.006	-0.305	0.889	0.386	0.000	0.000	118.8066736	31.8903840
670865.629	3529709.180	1.490	0.370	6.615	-0.012	-0.018	-0.012	0.140	0.300	0.420	0.000	0.000	118.8066771	31.8903842
670865.961	3529709.205	1.489	0.361	6.623	-0.017	-0.004	-0.017	-0.041	0.824	0.521	0.000	0.000	118.8066806	31.8903843
670865.961	3529709.205	1.489	0.361	6.623	-0.032	0.002	-0.032	0.191	0.784	-0.172	0.000	0.000	118.8066806	31.8903843
670866.294	3529709.230	1.488	0.083	6.623	-0.016	0.013	-0.016	-0.137	0.760	-0.226	0.000	0.000	118.8066842	31.8903845
670866.294	3529709.230	1.488	0.083	6.814	-0.009	-0.005	-0.009	-0.023	0.407	-0.577	0.000	0.000	118.8066842	31.8903845
670866.629	3529709.255	1.488	0.079	6.814	-0.004	-0.008	-0.004	-0.282	0.399	-0.762	0.000	0.000	118.8066877	31.8903847
670866.965	3529709.282	1.488	0.079	6.823	0.032	-0.001	0.032	-0.162	0.479	-0.455	0.000	0.000	118.8066913	31.8903849
670866.965	3529709.282	1.488	0.079	6.823	0.056	0.003	0.056	0.115	1.394	0.630	0.000	0.000	118.8066913	31.8903849
670867.304	3529709.307	1.487	0.079	6.840	0.035	0.013	0.035	0.062	0.589	0.720	0.000	0.000	118.8066949	31.8903851
670867.304	3529709.307	1.487	0.079	6.840	-0.000	0.004	-0.000	-0.026	0.268	0.659	0.000	0.000	118.8066949	31.8903851
670867.644	3529709.334	1.487	0.079	6.858	0.018	-0.007	0.018	0.088	0.528	0.231	0.000	0.000	118.8066985	31.8903852
670867.986	3529709.360	1.487	0.083	6.875	-0.008	-0.024	-0.008	-0.099	0.228	-0.175	0.000	0.000	118.8067021	31.8903854
670867.986	3529709.360	1.487	0.088	6.875	0.013	-0.018	0.013	-0.241	0.807	-0.357	0.000	0.000	118.8067021	31.8903854
670868.329	3529709.387	1.486	0.093	6.884	0.046	0.002	0.046	-0.008	0.775	-0.501	0.000	0.000	118.8067057	31.8903856
670868.329	3529709.387	1.486	0.093	6.884	0.049	0.010	0.049	0.047	0.267	-0.316	0.000	0.000	118.8067057	31.8903856
670868.674	3529709.414	1.486	0.093	6.884	0.086	0.039	0.086	0.086	2.105	0.859	0.000	0.000	118.8067094	31.8903858
670869.021	3529709.441	1.486	0.032	6.884	0.029	0.009	0.029	0.020	0.262	0.894	0.000	0.000	118.8067130	31.8903860
670869.021	3529709.441	1.486	0.023	7.109	-0.007	0.010	-0.007	0.177	0.800	0.990	0.000	0.000	118.8067130	31.8903860
670869.369	3529709.469	1.486	0.014	7.127	0.013	0.019	0.013	0.112	1.299	1.091	0.000	0.000	118.8067167	31.8903862
670869.369	3529709.469	1.486	0.005	7.127	-0.022	0.014	-0.022	0.143	0.745	0.261	0.000	0.000	118.8067167	31.8903862
670869.721	3529709.495	1.486	-0.009	7.144	0.019	0.012	0.019	-0.028	0.764	-0.384	0.000	0.000	118.8067204	31.8903864
670870.073	3529709.522	1.486	-0.032	7.144	0.016	0.020	0.016	0.108	0.383	-0.989	0.000	0.000	118.8067242	31.8903866
670870.073	3529709.522	1.486	-0.046	7.161	0.003	-0.001	0.003	-0.190	0.115	0.015	0.000	0.000	118.8067242	31.8903866
670870.427	3529709.550	1.486	-0.060	7.161	-0.022	0.008	-0.022	-0.296	0.878	0.393	0.000	0.000	118.8067279	31.8903868
670870.427	3529709.550	1.486	-0.069	7.179	-0.017	0.004	-0.017	0.058	0.320	0.220	0.000	0.000	118.8067279	31.8903868
670870.783	3529709.578	1.487	-0.083	7.179	-0.029	-0.002	-0.029	-0.151	0.546	0.343	0.000	0.000	118.8067317	31.8903870
670871.139	3529709.607	1.488	-0.083	7.179	-0.036	-0.019	-0.036	0.498	1.031	-0.121	0.000	0.000	118.8067354	31.8903872
