utm_x	utm_y	yaw	 roadwheelAngle	 speed	 angular_velocity_x	 y	 z	 linear_acc_x	 y	 z	 lat_err	 yaw_err	 longitude	 latitude
670828.460	3529874.236	3.100	-1.991	0.000	0.007	0.001	0.007	0.046	0.121	-0.010	-0.502	0.061	118.8063134	31.8918781
670828.460	3529874.235	3.100	-1.995	0.000	-0.010	-0.001	-0.010	0.018	0.239	-0.098	-0.502	0.061	118.8063133	31.8918781
670828.460	3529874.234	3.100	-2.000	0.000	0.006	0.002	0.006	-0.050	0.317	-0.044	-0.502	0.061	118.8063133	31.8918781
670828.460	3529874.234	3.100	-2.005	0.000	0.009	-0.001	0.009	-0.074	0.017	-0.172	-0.502	0.061	118.8063133	31.8918781
670828.460	3529874.232	3.100	-2.005	0.000	0.006	-0.001	0.006	-0.005	0.329	-0.018	-0.502	0.061	118.8063133	31.8918781
670828.460	3529874.232	3.100	-2.000	0.000	0.001	0.003	0.001	-0.032	0.321	0.074	-0.502	0.061	118.8063133	31.8918781
670828.460	3529874.229	3.100	-2.000	0.000	-0.000	-0.000	-0.000	0.035	0.152	0.008	-0.502	0.061	118.8063134	31.8918781
670828.460	3529874.226	3.100	-1.991	0.000	-0.000	-0.002	-0.000	-0.036	0.257	-0.007	-0.502	0.061	118.8063134	31.8918780
670828.460	3529874.226	3.100	-1.991	0.000	0.001	-0.003	0.001	0.061	0.287	-0.141	-0.502	0.061	118.8063134	31.8918780
670828.460	3529874.222	3.100	-1.995	0.000	0.004	-0.001	0.004	-0.002	0.312	-0.022	-0.502	0.061	118.8063134	31.8918780
670828.460	3529874.222	3.100	-2.000	0.000	0.008	0.001	0.008	0.024	0.549	-0.026	-0.502	0.061	118.8063134	31.8918780
670828.461	3529874.217	3.100	-2.000	0.000	0.003	0.001	0.003	0.025	0.396	0.016	-0.501	0.061	118.8063134	31.8918780
670828.461	3529874.211	3.100	-1.991	0.000	-0.004	0.002	-0.004	-0.017	0.814	0.174	-0.501	0.061	118.8063134	31.8918779
670828.461	3529874.211	3.100	-1.981	0.000	0.001	0.001	0.001	0.010	0.310	0.054	-0.501	0.061	118.8063134	31.8918779
670828.461	3529874.203	3.100	-1.981	0.000	-0.002	0.000	-0.002	0.004	0.422	0.017	-0.501	0.061	118.8063134	31.8918778
670828.461	3529874.203	3.100	-1.981	0.000	0.003	0.002	0.003	0.014	0.554	-0.078	-0.501	0.061	118.8063134	31.8918778
670828.461	3529874.194	3.101	-1.981	0.000	0.001	0.001	0.001	-0.008	0.492	-0.046	-0.500	0.061	118.8063134	31.8918778
670828.462	3529874.184	3.101	-1.986	0.000	0.004	0.002	0.004	0.007	0.524	0.020	-0.500	0.061	118.8063134	31.8918777
670828.462	3529874.184	3.101	-1.991	0.000	0.003	0.000	0.003	-0.008	0.499	0.029	-0.500	0.061	118.8063134	31.8918777
670828.462	3529874.172	3.101	-1.991	0.000	0.002	-0.001	0.002	0.007	0.624	-0.022	-0.499	0.061	118.8063134	31.8918776
670828.462	3529874.172	3.101	-1.991	0.000	0.005	-0.001	0.005	-0.082	1.237	-0.015	-0.499	0.061	118.8063134	31.8918776
670828.463	3529874.159	3.101	-1.986	0.000	0.003	-0.001	0.003	0.004	0.669	-0.005	-0.499	0.061	118.8063134	31.8918774
670828.464	3529874.143	3.101	-1.981	0.000	0.004	-0.000	0.004	-0.016	0.602	0.084	-0.498	0.061	118.8063134	31.8918773
670828.464	3529874.143	3.101	-1.981	0.000	0.001	0.000	0.001	0.015	0.713	-0.012	-0.498	0.061	118.8063134	31.8918773
670828.464	3529874.125	3.101	-1.981	0.000	0.004	0.000	0.004	0.022	0.772	-0.026	-0.498	0.061	118.8063134	31.8918771
670828.464	3529874.125	3.101	-1.981	0.000	-0.000	-0.000	-0.000	0.009	0.566	0.071	-0.498	0.061	118.8063134	31.8918771
670828.465	3529874.105	3.102	-1.981	0.249	0.001	-0.000	0.001	0.044	0.816	-0.006	-0.497	0.061	118.8063134	31.8918769
670828.466	3529874.083	3.102	-1.981	0.249	0.001	0.002	0.001	0.034	0.833	-0.028	-0.497	0.061	118.8063134	31.8918767
670828.466	3529874.083	3.102	-1.981	0.260	0.006	0.003	0.006	0.019	1.360	0.152	-0.497	0.056	118.8063134	31.8918767
670828.467	3529874.059	3.103	-1.986	0.260	-0.001	0.001	-0.001	0.001	0.658	0.126	-0.496	0.056	118.8063134	31.8918765
670828.467	3529874.059	3.103	-1.986	0.278	0.001	0.000	0.001	0.033	0.770	0.024	-0.496	0.056	118.8063134	31.8918765
670828.469	3529874.032	3.103	-1.981	0.278	-0.001	0.001	-0.001	-0.021	0.592	-0.020	-0.495	0.056	118.8063134	31.8918763
