utm_x	utm_y	yaw	 roadwheelAngle	 speed	 angular_velocity_x	 y	 z	 linear_acc_x	 y	 z	 lat_err	 yaw_err	 longitude	 latitude
671551.040	3529264.945	0.317	23.560	2.943	-0.033	-0.106	-0.033	-3.235	0.159	-0.566	0.000	0.000	118.8138428	31.8862751
671551.040	3529264.945	0.317	23.551	2.943	-0.012	-0.090	-0.012	-3.153	0.214	-1.342	0.000	0.000	118.8138428	31.8862751
671551.078	3529265.069	0.284	23.551	2.943	-0.005	-0.043	-0.005	-1.731	0.095	-0.586	0.000	0.000	118.8138432	31.8862762
671551.078	3529265.069	0.284	23.551	2.925	0.009	-0.022	0.009	-1.526	-0.067	-0.308	0.000	0.000	118.8138432	31.8862762
671551.112	3529265.194	0.251	22.625	2.925	0.004	-0.022	0.004	-1.323	-0.019	-0.029	0.000	0.000	118.8138436	31.8862773
671551.142	3529265.321	0.220	22.620	2.917	0.017	-0.021	0.017	-1.030	0.387	-0.197	0.000	0.000	118.8138439	31.8862785
671551.142	3529265.321	0.220	22.616	2.917	0.012	-0.018	0.012	-0.945	0.097	-0.253	0.000	0.000	118.8138439	31.8862785
671551.169	3529265.448	0.187	22.616	2.917	0.020	-0.017	0.020	-0.953	0.343	0.426	0.000	0.000	118.8138442	31.8862796
671551.169	3529265.448	0.187	22.620	2.917	0.019	-0.010	0.019	-1.168	0.146	0.378	0.000	0.000	118.8138442	31.8862796
671551.192	3529265.577	0.154	22.620	2.925	0.007	-0.018	0.007	-2.329	1.105	0.393	0.000	0.000	118.8138445	31.8862808
671551.213	3529265.708	0.121	22.620	2.925	0.013	-0.003	0.013	-1.397	0.192	-0.030	0.000	0.000	118.8138448	31.8862819
671551.213	3529265.708	0.121	22.625	2.925	0.005	-0.003	0.005	-1.573	0.377	-0.025	0.000	0.000	118.8138448	31.8862819
671551.229	3529265.841	0.087	22.625	2.943	0.035	-0.008	0.035	-3.188	1.217	-0.423	0.000	0.000	118.8138449	31.8862831
671551.229	3529265.841	0.087	22.106	2.943	0.008	-0.011	0.008	-1.703	0.708	-0.218	0.000	0.000	118.8138449	31.8862831
671551.239	3529265.975	0.055	22.106	2.943	0.013	-0.036	0.013	-3.173	0.454	0.382	0.000	0.000	118.8138451	31.8862844
671551.245	3529266.112	0.022	22.079	2.943	0.013	-0.013	0.013	-1.619	0.654	0.024	0.000	0.000	118.8138452	31.8862856
671551.245	3529266.112	0.022	22.046	3.012	0.000	-0.020	0.000	-1.489	0.359	0.125	0.000	0.000	118.8138452	31.8862856
671551.246	3529266.250	6.272	22.019	3.012	-0.010	-0.024	-0.010	-3.176	1.139	0.489	0.000	0.000	118.8138452	31.8862868
671551.246	3529266.250	6.272	21.986	3.021	-0.004	-0.023	-0.004	-1.268	0.494	0.476	0.000	0.000	118.8138452	31.8862868
671551.243	3529266.390	6.239	21.958	3.030	-0.003	-0.021	-0.003	-1.431	0.434	0.120	0.000	0.000	118.8138452	31.8862881
671551.235	3529266.531	6.206	21.889	3.030	-0.005	-0.057	-0.005	-2.709	1.460	-0.377	0.000	0.000	118.8138451	31.8862894
671551.235	3529266.531	6.206	21.889	3.047	0.008	-0.023	0.008	-1.620	0.451	-0.330	0.000	0.000	118.8138451	31.8862894
671551.222	3529266.674	6.173	21.852	3.047	0.011	-0.010	0.011	-1.343	0.454	-0.095	0.000	0.000	118.8138450	31.8862907
671551.222	3529266.674	6.173	21.819	3.056	0.002	-0.001	0.002	-1.400	0.640	0.035	0.000	0.000	118.8138450	31.8862907
671551.205	3529266.818	6.140	21.741	3.056	0.004	0.005	0.004	-1.377	0.863	0.227	0.000	0.000	118.8138449	31.8862920
671551.182	3529266.963	6.107	21.694	3.064	-0.003	-0.010	-0.003	-1.533	0.562	0.361	0.000	0.000	118.8138447	31.8862933
671551.182	3529266.963	6.107	21.657	3.064	-0.005	-0.015	-0.005	-1.508	0.534	0.211	0.000	0.000	118.8138447	31.8862933
671551.155	3529267.109	6.074	21.657	3.238	-0.011	-0.027	-0.011	-1.589	0.600	-0.055	0.000	0.000	118.8138444	31.8862946
671551.155	3529267.109	6.074	20.352	3.238	0.002	-0.038	0.002	-3.397	1.348	-0.465	0.000	0.000	118.8138444	31.8862946
671551.122	3529267.256	6.041	20.301	3.255	-0.003	-0.019	-0.003	-1.753	0.465	-0.269	0.000	0.000	118.8138441	31.8862959
671551.084	3529267.404	6.008	20.250	3.255	0.028	-0.015	0.028	-3.202	1.167	0.019	0.000	0.000	118.8138437	31.8862973
671551.084	3529267.404	6.008	20.204	3.264	0.005	-0.006	0.005	-1.578	0.798	0.014	0.000	0.000	118.8138437	31.8862973
671551.040	3529267.551	5.976	20.153	3.281	0.013	-0.021	0.013	-1.439	0.839	0.308	0.000	0.000	118.8138433	31.8862986
671551.040	3529267.551	5.976	20.056	3.281	0.004	-0.023	0.004	-1.677	0.132	0.354	0.000	0.000	118.8138433	31.8862986
671550.991	3529267.699	5.944	20.009	3.290	0.004	-0.024	0.004	-1.383	1.040	0.382	0.000	0.000	118.8138428	31.8862999
671550.937	3529267.847	5.911	19.958	3.290	0.012	-0.016	0.012	-1.558	0.736	0.182	0.000	0.000	118.8138422	31.8863013
671550.937	3529267.847	5.911	19.958	3.307	-0.025	-0.024	-0.025	-3.249	0.770	-0.081	0.000	0.000	118.8138422	31.8863013
671550.877	3529267.995	5.879	19.856	3.307	0.001	-0.011	0.001	-1.615	0.904	-0.207	0.000	0.000	118.8138416	31.8863026
671550.877	3529267.995	5.879	19.856	3.325	-0.018	-0.034	-0.018	-3.492	1.109	-0.730	0.000	0.000	118.8138416	31.8863026
671550.812	3529268.142	5.847	18.468	3.325	0.008	-0.017	0.008	-1.727	0.502	-0.410	0.000	0.000	118.8138410	31.8863040
671550.741	3529268.289	5.815	18.468	3.490	0.008	-0.008	0.008	-1.773	0.315	0.076	0.000	0.000	118.8138402	31.8863053
671550.741	3529268.289	5.815	18.380	3.490	0.011	-0.008	0.011	-1.568	0.854	0.295	0.000	0.000	118.8138402	31.8863053
671550.665	3529268.436	5.784	18.380	3.498	0.008	-0.003	0.008	-1.709	0.389	0.597	0.000	0.000	118.8138395	31.8863066
671550.665	3529268.436	5.784	18.301	3.498	-0.012	-0.017	-0.012	-1.627	0.716	0.693	0.000	0.000	118.8138395	31.8863066
671550.584	3529268.584	5.753	18.259	3.524	-0.016	-0.053	-0.016	-3.388	1.378	0.654	0.000	0.000	118.8138386	31.8863080
671550.497	3529268.731	5.721	18.222	3.524	-0.017	-0.074	-0.017	-3.512	1.246	-0.557	0.000	0.000	118.8138377	31.8863093
671550.497	3529268.731	5.721	18.185	3.533	-0.015	-0.069	-0.015	-3.475	0.748	-0.835	0.000	0.000	118.8138377	31.8863093
671550.404	3529268.876	5.689	18.153	3.568	-0.003	-0.027	-0.003	-1.861	0.693	0.003	0.000	0.000	118.8138368	31.8863106
671550.404	3529268.876	5.689	18.093	3.568	-0.008	-0.026	-0.008	-1.811	0.628	0.062	0.000	0.000	118.8138368	31.8863106
671550.306	3529269.020	5.657	18.093	3.568	-0.021	-0.032	-0.021	-1.794	0.705	0.139	0.000	0.000	118.8138358	31.8863119
671550.202	3529269.161	5.625	17.759	3.568	-0.038	-0.059	-0.038	-3.380	1.272	-0.033	0.000	0.000	118.8138347	31.8863132
671550.202	3529269.161	5.625	17.759	3.568	-0.024	-0.034	-0.024	-1.787	0.715	-0.030	0.000	0.000	118.8138347	31.8863132
671550.092	3529269.300	5.592	17.736	3.568	-0.025	-0.033	-0.025	-1.842	0.453	-0.050	0.000	0.000	118.8138336	31.8863145
671550.092	3529269.300	5.592	17.713	3.733	-0.035	-0.049	-0.035	-3.207	1.118	-0.334	0.000	0.000	118.8138336	31.8863145
671549.978	3529269.438	5.559	17.685	3.750	-0.011	-0.010	-0.011	-1.639	0.426	-0.138	0.000	0.000	118.8138324	31.8863158
671549.858	3529269.573	5.527	17.616	3.750	0.006	0.001	0.006	-3.143	1.563	-0.696	0.000	0.000	118.8138311	31.8863170
671549.858	3529269.573	5.527	17.574	3.767	0.008	0.009	0.008	-1.848	0.618	-0.187	0.000	0.000	118.8138311	31.8863170
671549.733	3529269.705	5.494	17.528	3.767	-0.011	-0.026	-0.011	-2.063	0.807	0.352	0.000	0.000	118.8138298	31.8863182
671549.733	3529269.705	5.494	17.528	3.767	-0.050	-0.054	-0.050	-3.787	1.462	0.161	0.000	0.000	118.8138298	31.8863182
671549.602	3529269.835	5.462	17.421	3.767	-0.022	-0.025	-0.022	-1.990	0.599	0.047	0.000	0.000	118.8138285	31.8863194
671549.465	3529269.962	5.432	17.366	3.785	-0.015	-0.026	-0.015	-2.155	0.191	0.023	0.000	0.000	118.8138270	31.8863206
671549.465	3529269.962	5.432	17.296	3.802	-0.002	-0.041	-0.002	-2.082	0.746	-0.163	0.000	0.000	118.8138270	31.8863206
671549.323	3529270.085	5.403	17.222	3.802	0.020	-0.049	0.020	-1.852	0.564	0.012	0.000	0.000	118.8138256	31.8863217
671549.323	3529270.085	5.403	17.153	3.993	0.006	-0.048	0.006	-1.833	0.253	0.197	0.000	0.000	118.8138256	31.8863217
671549.176	3529270.204	5.374	14.764	3.993	-0.009	-0.039	-0.009	-1.383	0.655	-0.121	0.000	0.000	118.8138240	31.8863228
671549.024	3529270.320	5.346	14.694	3.993	0.006	-0.020	0.006	-1.290	1.145	-0.251	0.000	0.000	118.8138224	31.8863239
671549.024	3529270.320	5.346	14.620	4.002	-0.007	-0.015	-0.007	-1.309	0.536	-0.495	0.000	0.000	118.8138224	31.8863239
671548.867	3529270.434	5.318	14.556	4.019	0.019	-0.005	0.019	-1.475	1.029	-0.186	0.000	0.000	118.8138208	31.8863249
671548.867	3529270.434	5.318	14.421	4.019	0.029	-0.013	0.029	-1.331	0.453	-0.089	0.000	0.000	118.8138208	31.8863249
671548.707	3529270.545	5.290	14.421	4.028	0.026	-0.008	0.026	-1.733	0.989	-0.033	0.000	0.000	118.8138191	31.8863259
671548.542	3529270.653	5.262	14.296	4.028	0.025	-0.027	0.025	-1.629	0.568	-0.370	0.000	0.000	118.8138174	31.8863269
671548.542	3529270.653	5.262	14.227	4.045	0.058	-0.045	0.058	-4.171	1.450	0.165	0.000	0.000	118.8138174	31.8863269
671548.373	3529270.757	5.236	14.162	4.062	0.031	-0.035	0.031	-2.949	1.084	0.646	0.000	0.000	118.8138156	31.8863279
671548.373	3529270.757	5.236	14.093	4.062	0.015	-0.007	0.015	-1.704	0.793	0.878	0.000	0.000	118.8138156	31.8863279
671548.199	3529270.857	5.209	14.028	4.062	0.010	0.019	0.010	-1.777	0.845	0.045	0.000	0.000	118.8138138	31.8863288
671548.020	3529270.954	5.184	11.968	4.271	0.003	0.012	0.003	-1.574	0.397	-0.547	0.000	0.000	118.8138119	31.8863297
671548.020	3529270.954	5.184	11.866	4.271	0.003	-0.020	0.003	-2.038	1.049	0.646	0.000	0.000	118.8138119	31.8863297
671547.837	3529271.047	5.159	11.741	4.280	0.003	-0.110	0.003	-3.616	1.006	0.978	0.000	0.000	118.8138100	31.8863306
671547.837	3529271.047	5.159	11.639	4.297	-0.017	-0.064	-0.017	-1.976	1.000	0.878	0.000	0.000	118.8138100	31.8863306
671547.648	3529271.135	5.135	11.519	4.297	-0.034	-0.093	-0.034	-2.938	1.089	-0.387	0.000	0.000	118.8138080	31.8863314
671547.456	3529271.219	5.113	11.412	4.297	-0.052	-0.010	-0.052	-3.358	1.191	-0.107	0.000	0.000	118.8138060	31.8863322
671547.456	3529271.219	5.113	11.292	4.297	-0.009	0.000	-0.009	-1.315	0.599	-0.789	0.000	0.000	118.8138060	31.8863322
671547.261	3529271.299	5.091	11.181	4.314	0.010	-0.012	0.010	-1.462	0.419	-0.347	0.000	0.000	118.8138040	31.8863330
671547.261	3529271.299	5.091	10.944	4.314	0.029	-0.054	0.029	-2.646	1.154	-1.206	0.000	0.000	118.8138040	31.8863330
671547.062	3529271.376	5.071	10.944	4.323	0.033	-0.034	0.033	-1.226	0.724	-0.032	0.000	0.000	118.8138019	31.8863337
671546.860	3529271.450	5.052	10.708	4.323	0.010	-0.027	0.010	-1.264	0.413	0.516	0.000	0.000	118.8137998	31.8863344
671546.860	3529271.450	5.052	10.597	4.323	-0.021	-0.026	-0.021	-2.345	1.529	0.902	0.000	0.000	118.8137998	31.8863344
671546.654	3529271.521	5.034	7.838	4.323	-0.030	-0.010	-0.030	-1.059	0.604	0.326	0.000	0.000	118.8137976	31.8863351
671546.654	3529271.521	5.034	7.838	4.323	-0.016	-0.018	-0.016	-1.038	0.990	-0.243	0.000	0.000	118.8137976	31.8863351
671546.446	3529271.590	5.016	7.722	4.523	-0.016	-0.015	-0.016	-1.236	0.274	-0.650	0.000	0.000	118.8137954	31.8863357
671546.235	3529271.655	5.000	7.505	4.523	0.006	-0.010	0.006	-1.207	0.833	-0.554	0.000	0.000	118.8137932	31.8863363
671546.235	3529271.655	5.000	7.403	4.540	0.027	0.010	0.027	-1.280	0.466	-0.074	0.000	0.000	118.8137932	31.8863363
671546.021	3529271.718	4.985	7.301	4.540	-0.001	0.006	-0.001	-1.093	0.940	0.606	0.000	0.000	118.8137910	31.8863369
671546.021	3529271.718	4.985	7.190	4.549	0.002	-0.007	0.002	-1.034	0.577	0.552	0.000	0.000	118.8137910	31.8863369
671545.805	3529271.778	4.971	7.093	4.566	-0.018	-0.022	-0.018	-0.813	0.471	-0.290	0.000	0.000	118.8137887	31.8863375
671545.585	3529271.835	4.958	6.981	4.566	0.008	0.008	0.008	-0.846	0.588	-0.835	0.000	0.000	118.8137864	31.8863380
671545.585	3529271.835	4.958	6.884	4.575	0.011	0.013	0.011	-0.928	0.684	0.157	0.000	0.000	118.8137864	31.8863380
671545.364	3529271.891	4.946	6.778	4.575	-0.015	-0.003	-0.015	-1.654	1.221	1.652	0.000	0.000	118.8137840	31.8863386
671545.364	3529271.891	4.946	6.681	4.601	-0.007	-0.012	-0.007	-1.049	0.673	0.833	0.000	0.000	118.8137840	31.8863386
671545.139	3529271.944	4.935	6.477	4.601	-0.029	-0.020	-0.029	-0.859	0.450	0.430	0.000	0.000	118.8137817	31.8863391
671544.912	3529271.995	4.925	6.477	4.844	-0.044	-0.044	-0.044	-1.589	1.329	-0.097	0.000	0.000	118.8137793	31.8863396
671544.912	3529271.995	4.925	3.907	4.844	-0.007	-0.018	-0.007	-0.804	0.343	-0.625	0.000	0.000	118.8137793	31.8863396
671544.684	3529272.044	4.917	3.815	4.855	-0.004	-0.017	-0.004	-0.709	0.521	-0.432	0.000	0.000	118.8137769	31.8863401
671544.684	3529272.044	4.917	3.625	4.855	0.006	-0.007	0.006	-0.696	0.643	0.001	0.000	0.000	118.8137769	31.8863401
671544.452	3529272.091	4.909	3.523	4.867	0.005	-0.008	0.005	-0.495	0.478	0.254	0.000	0.000	118.8137744	31.8863405
671544.219	3529272.136	4.902	3.435	4.867	0.008	-0.009	0.008	-0.143	0.855	0.357	0.000	0.000	118.8137720	31.8863410
671544.219	3529272.136	4.902	3.338	4.878	-0.008	-0.003	-0.008	-0.407	0.576	0.389	0.000	0.000	118.8137720	31.8863410
671543.984	3529272.181	4.896	3.255	4.890	0.000	0.000	0.000	-0.324	0.914	-0.165	0.000	0.000	118.8137695	31.8863414
671543.984	3529272.181	4.896	3.079	4.890	-0.001	0.013	-0.001	-0.692	0.162	-0.853	0.000	0.000	118.8137695	31.8863414
671543.747	3529272.225	4.891	3.079	4.902	0.019	0.011	0.019	-0.014	0.864	-0.199	0.000	0.000	118.8137670	31.8863418
671543.509	3529272.267	4.887	2.907	4.902	0.020	0.022	0.020	-0.167	0.226	0.129	0.000	0.000	118.8137645	31.8863423
671543.509	3529272.267	4.887	2.907	4.919	0.006	0.017	0.006	-0.297	0.460	-0.208	0.000	0.000	118.8137645	31.8863423
671543.269	3529272.308	4.883	1.333	4.919	0.028	0.008	0.028	-0.396	0.262	-0.328	0.000	0.000	118.8137620	31.8863427
671543.269	3529272.308	4.883	1.333	5.098	0.014	-0.003	0.014	-0.411	0.989	0.029	0.000	0.000	118.8137620	31.8863427
671543.027	3529272.349	4.879	1.287	5.098	0.009	-0.007	0.009	-0.417	0.317	0.102	0.000	0.000	118.8137594	31.8863431
671542.783	3529272.388	4.877	1.241	5.116	-0.001	-0.007	-0.001	-0.384	0.744	0.415	0.000	0.000	118.8137568	31.8863435
671542.783	3529272.388	4.877	1.199	5.116	0.022	-0.011	0.022	-0.739	1.180	0.409	0.000	0.000	118.8137568	31.8863435
671542.537	3529272.427	4.874	1.153	5.127	0.019	-0.020	0.019	-0.600	0.820	-0.040	0.000	0.000	118.8137543	31.8863438
671542.537	3529272.427	4.874	1.069	5.127	0.009	-0.007	0.009	-0.055	0.760	0.239	0.000	0.000	118.8137543	31.8863438
671542.289	3529272.466	4.872	1.069	5.139	0.009	-0.005	0.009	-0.038	0.664	0.166	0.000	0.000	118.8137516	31.8863442
671542.040	3529272.504	4.871	0.991	5.139	-0.003	-0.003	-0.003	-0.029	0.508	0.086	0.000	0.000	118.8137490	31.8863446
671542.040	3529272.504	4.871	0.954	5.150	0.003	0.010	0.003	-0.076	0.591	-0.387	0.000	0.000	118.8137490	31.8863446
671541.788	3529272.542	4.870	0.912	5.156	0.001	0.010	0.001	0.084	0.567	0.405	0.000	0.000	118.8137464	31.8863450
671541.788	3529272.542	4.870	0.875	5.156	-0.010	-0.000	-0.010	0.100	0.418	0.677	0.000	0.000	118.8137464	31.8863450
671541.535	3529272.581	4.869	0.199	5.156	-0.031	0.013	-0.031	0.148	1.069	0.434	0.000	0.000	118.8137437	31.8863454
671541.281	3529272.621	4.869	0.190	5.156	-0.023	0.026	-0.023	0.285	1.073	-0.354	0.000	0.000	118.8137410	31.8863458
671541.281	3529272.621	4.869	0.181	5.330	-0.004	0.020	-0.004	0.013	0.567	-0.374	0.000	0.000	118.8137410	31.8863458
671541.025	3529272.661	4.868	0.171	5.330	0.009	0.020	0.009	-0.156	0.421	-0.545	0.000	0.000	118.8137383	31.8863462
671541.025	3529272.661	4.868	0.167	5.341	-0.001	0.005	-0.001	-0.555	1.262	-0.769	0.000	0.000	118.8137383	31.8863462
671540.767	3529272.701	4.868	0.162	5.347	0.017	-0.013	0.017	-0.126	0.987	-0.245	0.000	0.000	118.8137356	31.8863466
671540.507	3529272.741	4.867	0.162	5.347	0.006	-0.012	0.006	-0.464	0.142	0.369	0.000	0.000	118.8137329	31.8863470
671540.507	3529272.741	4.867	0.162	5.359	-0.002	0.009	-0.002	0.048	0.441	0.307	0.000	0.000	118.8137329	31.8863470
671540.246	3529272.780	4.867	0.162	5.359	-0.014	0.020	-0.014	-0.018	0.461	-0.165	0.000	0.000	118.8137301	31.8863474
671540.246	3529272.780	4.867	0.162	5.365	-0.002	0.012	-0.002	0.121	0.731	-0.098	0.000	0.000	118.8137301	31.8863474
671539.982	3529272.820	4.867	0.162	5.365	0.012	-0.008	0.012	-0.021	0.584	-0.007	0.000	0.000	118.8137273	31.8863478
671539.717	3529272.860	4.866	0.162	5.365	0.005	-0.017	0.005	0.037	0.131	-0.041	0.000	0.000	118.8137245	31.8863482
671539.717	3529272.860	4.866	0.162	5.365	-0.007	-0.005	-0.007	0.153	0.787	-0.001	0.000	0.000	118.8137245	31.8863482
671539.450	3529272.901	4.866	0.000	5.582	0.030	0.018	0.030	0.154	0.459	-0.245	0.000	0.000	118.8137217	31.8863486
671539.450	3529272.901	4.866	-0.009	5.582	-0.010	0.025	-0.010	0.096	0.692	0.232	0.000	0.000	118.8137217	31.8863486
671539.181	3529272.942	4.866	-0.014	5.582	0.013	0.020	0.013	0.158	1.276	0.114	0.000	0.000	118.8137189	31.8863490
671538.911	3529272.983	4.866	-0.023	5.582	-0.015	0.005	-0.015	-0.160	0.579	0.286	0.000	0.000	118.8137160	31.8863494
671538.911	3529272.983	4.866	-0.032	5.599	0.005	-0.028	0.005	-0.400	0.503	0.005	0.000	0.000	118.8137160	31.8863494
671538.638	3529273.025	4.866	-0.042	5.616	0.000	0.005	0.000	-0.232	1.288	0.021	0.000	0.000	118.8137132	31.8863498
671538.638	3529273.025	4.866	-0.051	5.616	0.007	0.007	0.007	0.056	0.500	-0.147	0.000	0.000	118.8137132	31.8863498
671538.362	3529273.066	4.867	-0.060	5.634	0.007	0.023	0.007	0.112	0.609	0.264	0.000	0.000	118.8137102	31.8863502
671538.085	3529273.107	4.867	-0.079	5.634	0.004	0.007	0.004	-0.058	0.559	0.432	0.000	0.000	118.8137073	31.8863507
671538.085	3529273.107	4.867	-0.088	5.642	-0.010	-0.013	-0.010	0.062	0.373	0.370	0.000	0.000	118.8137073	31.8863507
671537.806	3529273.149	4.867	-0.167	5.642	0.003	-0.019	0.003	0.138	0.971	0.225	0.000	0.000	118.8137044	31.8863511
671537.806	3529273.149	4.867	-0.167	5.642	-0.007	-0.018	-0.007	0.171	0.409	-0.190	0.000	0.000	118.8137044	31.8863511
671537.525	3529273.192	4.867	-0.167	5.851	-0.015	0.007	-0.015	0.048	0.810	-0.246	0.000	0.000	118.8137014	31.8863515
671537.243	3529273.235	4.867	-0.167	5.851	-0.022	-0.003	-0.022	-0.236	1.018	-0.172	0.000	0.000	118.8136984	31.8863519
671537.243	3529273.235	4.867	-0.167	5.868	0.009	-0.009	0.009	0.111	0.801	-0.339	0.000	0.000	118.8136984	31.8863519
671536.958	3529273.278	4.868	-0.167	5.868	-0.000	-0.010	-0.000	-0.289	0.377	0.164	0.000	0.000	118.8136954	31.8863524
671536.958	3529273.278	4.868	-0.167	5.877	0.006	-0.009	0.006	0.060	0.776	-0.155	0.000	0.000	118.8136954	31.8863524
671536.672	3529273.321	4.868	-0.167	5.885	0.003	0.009	0.003	-0.141	0.327	0.186	0.000	0.000	118.8136924	31.8863528
671536.384	3529273.365	4.868	-0.167	5.885	-0.004	0.013	-0.004	0.288	0.812	0.329	0.000	0.000	118.8136894	31.8863532
671536.384	3529273.365	4.868	-0.167	5.903	-0.011	0.003	-0.011	0.027	1.202	1.157	0.000	0.000	118.8136894	31.8863532
671536.094	3529273.409	4.869	-0.167	5.903	-0.019	-0.012	-0.019	-0.013	0.673	0.293	0.000	0.000	118.8136863	31.8863537
671536.094	3529273.409	4.869	-0.171	5.920	-0.021	-0.019	-0.021	0.086	0.555	-0.515	0.000	0.000	118.8136863	31.8863537
671535.802	3529273.454	4.869	-0.176	5.920	-0.007	-0.007	-0.007	0.026	0.780	-0.366	0.000	0.000	118.8136833	31.8863541
671535.509	3529273.499	4.870	-0.176	6.111	0.014	0.002	0.014	-0.069	0.578	-0.504	0.000	0.000	118.8136802	31.8863546
671535.509	3529273.499	4.870	-0.292	6.111	-0.002	-0.017	-0.002	0.116	1.005	-0.490	0.000	0.000	118.8136802	31.8863546
671535.214	3529273.544	4.870	-0.292	6.128	0.002	0.002	0.002	0.154	1.630	0.161	0.000	0.000	118.8136771	31.8863550
671535.214	3529273.544	4.870	-0.292	6.128	-0.002	-0.005	-0.002	0.119	0.527	0.010	0.000	0.000	118.8136771	31.8863550
671534.918	3529273.590	4.871	-0.292	6.137	-0.007	0.017	-0.007	0.159	0.538	0.242	0.000	0.000	118.8136739	31.8863555
671534.619	3529273.637	4.872	-0.292	6.137	-0.017	0.027	-0.017	0.533	1.392	0.807	0.000	0.000	118.8136708	31.8863560
671534.619	3529273.637	4.872	-0.292	6.155	-0.011	0.004	-0.011	0.075	0.540	0.457	0.000	0.000	118.8136708	31.8863560
671534.318	3529273.684	4.872	-0.292	6.172	-0.010	-0.009	-0.010	-0.027	0.565	0.285	0.000	0.000	118.8136676	31.8863564
671534.318	3529273.684	4.872	-0.292	6.172	-0.018	-0.022	-0.018	0.073	0.828	-0.183	0.000	0.000	118.8136676	31.8863564
671534.016	3529273.732	4.873	-0.292	6.189	0.003	-0.006	0.003	-0.075	0.722	-0.195	0.000	0.000	118.8136644	31.8863569
671533.713	3529273.780	4.874	-0.292	6.189	0.001	-0.006	0.001	-0.043	0.392	-0.522	0.000	0.000	118.8136612	31.8863574
671533.713	3529273.780	4.874	-0.292	6.198	0.010	-0.010	0.010	0.021	0.436	-0.120	0.000	0.000	118.8136612	31.8863574
671533.407	3529273.829	4.874	-0.352	6.198	0.006	-0.010	0.006	0.010	0.582	0.221	0.000	0.000	118.8136580	31.8863579
671533.407	3529273.829	4.874	-0.361	6.198	0.005	0.004	0.005	0.288	0.532	-0.172	0.000	0.000	118.8136580	31.8863579
671533.100	3529273.877	4.875	-0.375	6.398	0.008	0.014	0.008	0.306	0.627	-0.076	0.000	0.000	118.8136548	31.8863583
671532.791	3529273.925	4.877	-0.389	6.406	0.003	0.025	0.003	0.184	0.378	0.230	0.000	0.000	118.8136515	31.8863588
671532.791	3529273.925	4.877	-0.403	6.406	-0.013	0.015	-0.013	0.290	0.697	0.319	0.000	0.000	118.8136515	31.8863588
671532.482	3529273.973	4.878	-0.421	6.424	-0.005	0.010	-0.005	0.515	1.589	1.119	0.000	0.000	118.8136483	31.8863593
671532.482	3529273.973	4.878	-0.449	6.424	-0.029	0.000	-0.029	0.176	0.389	0.271	0.000	0.000	118.8136483	31.8863593
671532.170	3529274.021	4.879	-0.449	6.450	-0.018	0.005	-0.018	0.350	1.897	0.464	0.000	0.000	118.8136450	31.8863598
671531.857	3529274.070	4.881	-0.477	6.450	-0.004	-0.007	-0.004	0.011	0.468	-0.719	0.000	0.000	118.8136417	31.8863603
671531.857	3529274.070	4.881	-0.491	6.458	0.027	-0.005	0.027	0.025	0.644	-0.475	0.000	0.000	118.8136417	31.8863603
671531.543	3529274.120	4.882	-0.505	6.484	-0.007	-0.007	-0.007	-0.096	0.249	0.040	0.000	0.000	118.8136384	31.8863608
671531.543	3529274.120	4.882	-0.519	6.484	0.023	-0.001	0.023	0.285	0.897	-0.054	0.000	0.000	118.8136384	31.8863608
671531.227	3529274.170	4.885	-0.764	6.484	0.009	0.003	0.009	0.227	0.227	0.358	0.000	0.000	118.8136350	31.8863613
671530.909	3529274.220	4.887	-0.764	6.484	-0.023	-0.004	-0.023	0.657	1.310	1.199	0.000	0.000	118.8136317	31.8863618
671530.909	3529274.220	4.887	-0.769	6.658	-0.003	-0.010	-0.003	0.266	0.328	0.278	0.000	0.000	118.8136317	31.8863618
671530.590	3529274.272	4.889	-0.769	6.658	-0.009	-0.011	-0.009	0.422	0.371	-0.061	0.000	0.000	118.8136283	31.8863623
671530.590	3529274.272	4.889	-0.769	6.675	0.013	-0.012	0.013	0.817	1.194	-0.777	0.000	0.000	118.8136283	31.8863623
671530.269	3529274.324	4.891	-0.764	6.693	0.003	0.003	0.003	0.381	0.472	-0.427	0.000	0.000	118.8136249	31.8863628
671529.947	3529274.379	4.893	-0.759	6.693	0.013	-0.007	0.013	0.257	0.286	-0.188	0.000	0.000	118.8136215	31.8863633
671529.947	3529274.379	4.893	-0.759	6.710	0.020	0.002	0.020	0.062	0.615	-0.021	0.000	0.000	118.8136215	31.8863633
671529.624	3529274.434	4.895	-0.750	6.710	0.012	0.004	0.012	0.074	0.483	0.216	0.000	0.000	118.8136181	31.8863639
671529.624	3529274.434	4.895	-0.750	6.719	0.000	0.030	0.000	0.524	1.259	0.807	0.000	0.000	118.8136181	31.8863639
671529.299	3529274.489	4.897	-0.745	6.719	-0.004	0.016	-0.004	0.268	0.509	0.685	0.000	0.000	118.8136147	31.8863644
671528.972	3529274.547	4.899	-0.741	6.727	-0.041	-0.001	-0.041	0.350	1.080	1.455	0.000	0.000	118.8136113	31.8863650
671528.972	3529274.547	4.899	-0.736	6.736	-0.046	-0.026	-0.046	0.359	1.146	0.194	0.000	0.000	118.8136113	31.8863650
671528.644	3529274.604	4.902	-0.824	6.901	-0.023	-0.019	-0.023	0.137	0.537	-0.146	0.000	0.000	118.8136078	31.8863656
